"","PLAYER_NAME","Type","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"9588","Hollis Thompson","Putback Layup Shot",4,1,1,1
"9589","Hollis Thompson","Running Jump Shot",4,5,4,0.8
"9590","Hollis Thompson","Running Pull-Up Jump Shot",4,1,1,1
"9591","Hollis Thompson","Running Reverse Layup Shot",4,1,0,0
"9592","Hollis Thompson","Step Back Jump shot",4,3,2,0.666666666666667
"9593","Hollis Thompson","Tip Layup Shot",4,2,1,0.5
"9594","Hollis Thompson","Turnaround Bank Hook Shot",4,1,1,1
"9595","Hollis Thompson","Turnaround Fadeaway shot",4,2,0,0
"9596","Hollis Thompson","Turnaround Jump Shot",4,1,1,1
"9597","Hollis Thompson","Layup Shot",5,1,0,0
"9598","Hollis Thompson","Running Pull-Up Jump Shot",5,1,1,1
"9599","Hollis Thompson","Jump Shot",6,1,0,0
"9600","Ian Clark","Driving Layup Shot",1,2,1,0.5
"9601","Ian Clark","Jump Shot",1,3,0,0
"9602","Ian Clark","Layup Shot",1,1,0,0
"9603","Ian Clark","Cutting Dunk Shot",2,1,1,1
"9604","Ian Clark","Cutting Layup Shot",2,1,1,1
"9605","Ian Clark","Driving Bank shot",2,1,0,0
"9606","Ian Clark","Driving Finger Roll Layup Shot",2,3,3,1
"9607","Ian Clark","Driving Floating Jump Shot",2,1,0,0
"9608","Ian Clark","Driving Layup Shot",2,1,1,1
"9609","Ian Clark","Floating Jump shot",2,4,1,0.25
"9610","Ian Clark","Jump Shot",2,35,14,0.4
"9611","Ian Clark","Layup Shot",2,7,3,0.428571428571429
"9612","Ian Clark","Pullup Jump shot",2,4,2,0.5
"9613","Ian Clark","Reverse Layup Shot",2,1,1,1
"9614","Ian Clark","Running Jump Shot",2,3,0,0
"9615","Ian Clark","Tip Layup Shot",2,1,0,0
"9616","Ian Clark","Turnaround Jump Shot",2,1,0,0
"9617","Ian Clark","Cutting Layup Shot",3,1,1,1
"9618","Ian Clark","Driving Finger Roll Layup Shot",3,2,2,1
"9619","Ian Clark","Driving Layup Shot",3,1,1,1
"9620","Ian Clark","Finger Roll Layup Shot",3,1,1,1
"9621","Ian Clark","Floating Jump shot",3,2,2,1
"9622","Ian Clark","Jump Shot",3,11,3,0.272727272727273
"9623","Ian Clark","Layup Shot",3,3,1,0.333333333333333
"9624","Ian Clark","Running Layup Shot",3,1,1,1
"9625","Ian Clark","Cutting Layup Shot",4,1,1,1
"9626","Ian Clark","Driving Finger Roll Layup Shot",4,5,4,0.8
"9627","Ian Clark","Driving Floating Bank Jump Shot",4,1,1,1
"9628","Ian Clark","Driving Floating Jump Shot",4,4,4,1
"9629","Ian Clark","Driving Layup Shot",4,6,2,0.333333333333333
"9630","Ian Clark","Floating Jump shot",4,18,10,0.555555555555556
"9631","Ian Clark","Jump Bank Shot",4,2,0,0
"9632","Ian Clark","Jump Shot",4,48,12,0.25
"9633","Ian Clark","Layup Shot",4,5,2,0.4
"9634","Ian Clark","Pullup Jump shot",4,11,8,0.727272727272727
"9635","Ian Clark","Reverse Layup Shot",4,1,1,1
"9636","Ian Clark","Running Jump Shot",4,2,0,0
"9637","Ian Clark","Running Layup Shot",4,2,2,1
"9638","Ian Clark","Step Back Jump shot",4,2,0,0
"9639","Ian Clark","Turnaround Jump Shot",5,1,1,1
"9640","Ian Mahinmi","Alley Oop Dunk Shot",1,1,1,1
"9641","Ian Mahinmi","Alley Oop Layup shot",1,3,3,1
"9642","Ian Mahinmi","Cutting Dunk Shot",1,11,10,0.909090909090909
"9643","Ian Mahinmi","Cutting Finger Roll Layup Shot",1,3,3,1
"9644","Ian Mahinmi","Cutting Layup Shot",1,17,10,0.588235294117647
"9645","Ian Mahinmi","Driving Dunk Shot",1,1,1,1
"9646","Ian Mahinmi","Driving Finger Roll Layup Shot",1,1,1,1
"9647","Ian Mahinmi","Driving Hook Shot",1,8,5,0.625
"9648","Ian Mahinmi","Driving Jump shot",1,1,0,0
"9649","Ian Mahinmi","Driving Layup Shot",1,10,5,0.5
"9650","Ian Mahinmi","Driving Reverse Layup Shot",1,2,0,0
"9651","Ian Mahinmi","Dunk Shot",1,8,7,0.875
"9652","Ian Mahinmi","Finger Roll Layup Shot",1,3,2,0.666666666666667
"9653","Ian Mahinmi","Floating Jump shot",1,2,1,0.5
"9654","Ian Mahinmi","Hook Shot",1,21,12,0.571428571428571
"9655","Ian Mahinmi","Jump Shot",1,26,10,0.384615384615385
"9656","Ian Mahinmi","Layup Shot",1,28,15,0.535714285714286
"9657","Ian Mahinmi","Putback Layup Shot",1,6,5,0.833333333333333
"9658","Ian Mahinmi","Reverse Dunk Shot",1,1,1,1
"9659","Ian Mahinmi","Reverse Layup Shot",1,7,5,0.714285714285714
"9660","Ian Mahinmi","Running Dunk Shot",1,1,1,1
"9661","Ian Mahinmi","Tip Layup Shot",1,9,6,0.666666666666667
"9662","Ian Mahinmi","Turnaround Hook Shot",1,5,3,0.6
"9663","Ian Mahinmi","Turnaround Jump Shot",1,1,0,0
"9664","Ian Mahinmi","Alley Oop Layup shot",2,3,2,0.666666666666667
"9665","Ian Mahinmi","Cutting Dunk Shot",2,5,4,0.8
"9666","Ian Mahinmi","Cutting Finger Roll Layup Shot",2,4,3,0.75
"9667","Ian Mahinmi","Cutting Layup Shot",2,3,3,1
"9668","Ian Mahinmi","Driving Bank Hook Shot",2,1,1,1
"9669","Ian Mahinmi","Driving Floating Bank Jump Shot",2,1,1,1
"9670","Ian Mahinmi","Driving Hook Shot",2,3,2,0.666666666666667
"9671","Ian Mahinmi","Driving Layup Shot",2,1,1,1
"9672","Ian Mahinmi","Dunk Shot",2,2,2,1
"9673","Ian Mahinmi","Hook Shot",2,11,5,0.454545454545455
"9674","Ian Mahinmi","Jump Shot",2,10,1,0.1
"9675","Ian Mahinmi","Layup Shot",2,14,7,0.5
"9676","Ian Mahinmi","Putback Dunk Shot",2,1,1,1
"9677","Ian Mahinmi","Putback Layup Shot",2,5,4,0.8
"9678","Ian Mahinmi","Reverse Layup Shot",2,6,3,0.5
"9679","Ian Mahinmi","Running Layup Shot",2,1,1,1
"9680","Ian Mahinmi","Tip Layup Shot",2,4,2,0.5
"9681","Ian Mahinmi","Turnaround Hook Shot",2,4,2,0.5
"9682","Ian Mahinmi","Turnaround Jump Shot",2,1,0,0
"9683","Ian Mahinmi","Alley Oop Layup shot",3,3,0,0
"9684","Ian Mahinmi","Cutting Dunk Shot",3,8,8,1
"9685","Ian Mahinmi","Cutting Finger Roll Layup Shot",3,4,4,1
"9686","Ian Mahinmi","Cutting Layup Shot",3,18,14,0.777777777777778
"9687","Ian Mahinmi","Driving Bank Hook Shot",3,1,0,0
"9688","Ian Mahinmi","Driving Dunk Shot",3,1,1,1
"9689","Ian Mahinmi","Driving Finger Roll Layup Shot",3,1,1,1
"9690","Ian Mahinmi","Driving Layup Shot",3,5,3,0.6
"9691","Ian Mahinmi","Dunk Shot",3,5,5,1
"9692","Ian Mahinmi","Finger Roll Layup Shot",3,1,1,1
"9693","Ian Mahinmi","Floating Jump shot",3,1,1,1
"9694","Ian Mahinmi","Hook Shot",3,13,4,0.307692307692308
"9695","Ian Mahinmi","Jump Shot",3,20,7,0.35
"9696","Ian Mahinmi","Layup Shot",3,30,20,0.666666666666667
"9697","Ian Mahinmi","Putback Dunk Shot",3,1,1,1
"9698","Ian Mahinmi","Putback Layup Shot",3,2,2,1
"9699","Ian Mahinmi","Reverse Layup Shot",3,2,0,0
"9700","Ian Mahinmi","Running Jump Shot",3,2,1,0.5
"9701","Ian Mahinmi","Running Layup Shot",3,1,1,1
"9702","Ian Mahinmi","Tip Layup Shot",3,3,0,0
"9703","Ian Mahinmi","Turnaround Hook Shot",3,6,5,0.833333333333333
"9704","Ian Mahinmi","Turnaround Jump Shot",3,3,0,0
"9705","Ian Mahinmi","Cutting Dunk Shot",4,4,4,1
"9706","Ian Mahinmi","Cutting Finger Roll Layup Shot",4,1,1,1
"9707","Ian Mahinmi","Cutting Layup Shot",4,7,5,0.714285714285714
"9708","Ian Mahinmi","Driving Finger Roll Layup Shot",4,1,1,1
"9709","Ian Mahinmi","Driving Layup Shot",4,1,0,0
"9710","Ian Mahinmi","Dunk Shot",4,6,5,0.833333333333333
"9711","Ian Mahinmi","Hook Bank Shot",4,1,1,1
"9712","Ian Mahinmi","Hook Shot",4,7,6,0.857142857142857
"9713","Ian Mahinmi","Jump Shot",4,17,3,0.176470588235294
"9714","Ian Mahinmi","Layup Shot",4,9,4,0.444444444444444
"9715","Ian Mahinmi","Putback Layup Shot",4,1,0,0
"9716","Ian Mahinmi","Reverse Layup Shot",4,1,1,1
"9717","Ian Mahinmi","Running Reverse Layup Shot",4,1,1,1
"9718","Ian Mahinmi","Tip Layup Shot",4,2,1,0.5
"9719","Ian Mahinmi","Turnaround Hook Shot",4,2,0,0
"9720","Iman Shumpert","Driving Finger Roll Layup Shot",1,1,1,1
"9721","Iman Shumpert","Driving Layup Shot",1,3,2,0.666666666666667
"9722","Iman Shumpert","Hook Shot",1,1,1,1
"9723","Iman Shumpert","Jump Bank Shot",1,1,1,1
"9724","Iman Shumpert","Jump Shot",1,42,11,0.261904761904762
"9725","Iman Shumpert","Pullup Jump shot",1,11,5,0.454545454545455
"9726","Iman Shumpert","Running Jump Shot",1,1,0,0
"9727","Iman Shumpert","Step Back Jump shot",1,1,1,1
"9728","Iman Shumpert","Turnaround Jump Shot",1,1,0,0
"9729","Iman Shumpert","Cutting Dunk Shot",2,1,1,1
"9730","Iman Shumpert","Driving Bank shot",2,1,1,1
"9731","Iman Shumpert","Driving Dunk Shot",2,3,2,0.666666666666667
"9732","Iman Shumpert","Driving Floating Bank Jump Shot",2,1,0,0
"9733","Iman Shumpert","Driving Floating Jump Shot",2,1,0,0
"9734","Iman Shumpert","Driving Layup Shot",2,7,4,0.571428571428571
"9735","Iman Shumpert","Dunk Shot",2,3,1,0.333333333333333
"9736","Iman Shumpert","Floating Jump shot",2,1,0,0
"9737","Iman Shumpert","Jump Bank Shot",2,1,0,0
"9738","Iman Shumpert","Jump Shot",2,57,17,0.298245614035088
"9739","Iman Shumpert","Layup Shot",2,3,0,0
"9740","Iman Shumpert","Pullup Bank shot",2,1,0,0
"9741","Iman Shumpert","Pullup Jump shot",2,5,2,0.4
"9742","Iman Shumpert","Running Dunk Shot",2,3,3,1
"9743","Iman Shumpert","Running Jump Shot",2,1,0,0
"9744","Iman Shumpert","Running Layup Shot",2,2,2,1
"9745","Iman Shumpert","Running Reverse Layup Shot",2,1,1,1
"9746","Iman Shumpert","Step Back Jump shot",2,4,2,0.5
"9747","Iman Shumpert","Tip Dunk Shot",2,1,0,0
"9748","Iman Shumpert","Tip Layup Shot",2,1,1,1
"9749","Iman Shumpert","Driving Layup Shot",3,3,1,0.333333333333333
"9750","Iman Shumpert","Driving Reverse Layup Shot",3,1,0,0
"9751","Iman Shumpert","Fadeaway Jump Shot",3,1,0,0
"9752","Iman Shumpert","Jump Shot",3,39,13,0.333333333333333
"9753","Iman Shumpert","Layup Shot",3,3,2,0.666666666666667
"9754","Iman Shumpert","Pullup Jump shot",3,3,1,0.333333333333333
"9755","Iman Shumpert","Running Dunk Shot",3,1,1,1
"9756","Iman Shumpert","Running Jump Shot",3,1,1,1
"9757","Iman Shumpert","Running Pull-Up Jump Shot",3,1,1,1
"9758","Iman Shumpert","Step Back Jump shot",3,1,0,0
"9759","Iman Shumpert","Tip Layup Shot",3,2,0,0
"9760","Iman Shumpert","Cutting Layup Shot",4,1,1,1
"9761","Iman Shumpert","Driving Dunk Shot",4,2,1,0.5
"9762","Iman Shumpert","Driving Finger Roll Layup Shot",4,1,1,1
"9763","Iman Shumpert","Driving Layup Shot",4,9,5,0.555555555555556
"9764","Iman Shumpert","Driving Reverse Layup Shot",4,2,1,0.5
"9765","Iman Shumpert","Floating Jump shot",4,1,0,0
"9766","Iman Shumpert","Jump Bank Shot",4,2,0,0
"9767","Iman Shumpert","Jump Shot",4,59,19,0.322033898305085
"9768","Iman Shumpert","Layup Shot",4,1,1,1
"9769","Iman Shumpert","Pullup Jump shot",4,2,1,0.5
"9770","Iman Shumpert","Reverse Layup Shot",4,1,0,0
"9771","Iman Shumpert","Running Alley Oop Dunk Shot",4,1,1,1
"9772","Iman Shumpert","Running Dunk Shot",4,2,2,1
"9773","Iman Shumpert","Running Layup Shot",4,1,1,1
"9774","Iman Shumpert","Step Back Jump shot",4,1,0,0
"9775","Iman Shumpert","Turnaround Fadeaway shot",4,1,1,1
"9776","Iman Shumpert","Turnaround Jump Shot",4,1,0,0
"9777","Isaiah Canaan","Driving Bank shot",1,1,0,0
"9778","Isaiah Canaan","Driving Finger Roll Layup Shot",1,1,1,1
"9779","Isaiah Canaan","Driving Layup Shot",1,5,2,0.4
"9780","Isaiah Canaan","Floating Jump shot",1,2,2,1
"9781","Isaiah Canaan","Hook Bank Shot",1,1,1,1
"9782","Isaiah Canaan","Jump Bank Shot",1,1,0,0
"9783","Isaiah Canaan","Jump Shot",1,106,25,0.235849056603774
"9784","Isaiah Canaan","Layup Shot",1,9,1,0.111111111111111
"9785","Isaiah Canaan","Pullup Bank shot",1,1,1,1
"9786","Isaiah Canaan","Pullup Jump shot",1,5,3,0.6
"9787","Isaiah Canaan","Running Jump Shot",1,4,3,0.75
"9788","Isaiah Canaan","Running Layup Shot",1,3,1,0.333333333333333
"9789","Isaiah Canaan","Running Pull-Up Jump Shot",1,1,0,0
"9790","Isaiah Canaan","Step Back Jump shot",1,5,3,0.6
"9791","Isaiah Canaan","Cutting Layup Shot",2,1,1,1
"9792","Isaiah Canaan","Driving Bank shot",2,1,0,0
"9793","Isaiah Canaan","Driving Finger Roll Layup Shot",2,2,1,0.5
"9794","Isaiah Canaan","Driving Floating Bank Jump Shot",2,1,0,0
"9795","Isaiah Canaan","Driving Floating Jump Shot",2,1,1,1
"9796","Isaiah Canaan","Driving Layup Shot",2,7,6,0.857142857142857
"9797","Isaiah Canaan","Floating Jump shot",2,2,1,0.5
"9798","Isaiah Canaan","Jump Bank Shot",2,1,1,1
"9799","Isaiah Canaan","Jump Shot",2,144,44,0.305555555555556
"9800","Isaiah Canaan","Layup Shot",2,16,4,0.25
"9801","Isaiah Canaan","Pullup Bank shot",2,1,1,1
"9802","Isaiah Canaan","Pullup Jump shot",2,17,11,0.647058823529412
"9803","Isaiah Canaan","Reverse Layup Shot",2,2,0,0
"9804","Isaiah Canaan","Running Finger Roll Layup Shot",2,1,1,1
"9805","Isaiah Canaan","Running Jump Shot",2,5,3,0.6
"9806","Isaiah Canaan","Running Layup Shot",2,6,6,1
"9807","Isaiah Canaan","Running Pull-Up Jump Shot",2,1,1,1
"9808","Isaiah Canaan","Step Back Jump shot",2,7,6,0.857142857142857
"9809","Isaiah Canaan","Cutting Layup Shot",3,3,3,1
"9810","Isaiah Canaan","Driving Floating Bank Jump Shot",3,1,1,1
"9811","Isaiah Canaan","Driving Floating Jump Shot",3,3,3,1
"9812","Isaiah Canaan","Driving Layup Shot",3,11,5,0.454545454545455
"9813","Isaiah Canaan","Fadeaway Jump Shot",3,1,0,0
"9814","Isaiah Canaan","Floating Jump shot",3,1,0,0
"9815","Isaiah Canaan","Hook Shot",3,1,0,0
"9816","Isaiah Canaan","Jump Shot",3,140,41,0.292857142857143
"9817","Isaiah Canaan","Layup Shot",3,7,3,0.428571428571429
"9818","Isaiah Canaan","Pullup Jump shot",3,8,5,0.625
"9819","Isaiah Canaan","Running Jump Shot",3,1,0,0
"9820","Isaiah Canaan","Running Layup Shot",3,4,4,1
"9821","Isaiah Canaan","Running Pull-Up Jump Shot",3,2,2,1
"9822","Isaiah Canaan","Running Reverse Layup Shot",3,1,1,1
"9823","Isaiah Canaan","Step Back Jump shot",3,5,2,0.4
"9824","Isaiah Canaan","Driving Bank shot",4,3,2,0.666666666666667
"9825","Isaiah Canaan","Driving Finger Roll Layup Shot",4,1,1,1
"9826","Isaiah Canaan","Driving Floating Bank Jump Shot",4,1,1,1
"9827","Isaiah Canaan","Driving Layup Shot",4,7,4,0.571428571428571
"9828","Isaiah Canaan","Driving Reverse Layup Shot",4,1,0,0
"9829","Isaiah Canaan","Fadeaway Jump Shot",4,1,1,1
"9830","Isaiah Canaan","Floating Jump shot",4,1,0,0
"9831","Isaiah Canaan","Jump Bank Shot",4,2,2,1
"9832","Isaiah Canaan","Jump Shot",4,124,34,0.274193548387097
"9833","Isaiah Canaan","Layup Shot",4,6,0,0
"9834","Isaiah Canaan","Pullup Jump shot",4,10,5,0.5
"9835","Isaiah Canaan","Reverse Layup Shot",4,1,1,1
"9836","Isaiah Canaan","Running Jump Shot",4,3,2,0.666666666666667
"9837","Isaiah Canaan","Running Pull-Up Jump Shot",4,2,1,0.5
"9838","Isaiah Canaan","Step Back Jump shot",4,4,3,0.75
"9839","Isaiah Canaan","Turnaround Jump Shot",4,1,1,1
"9840","Isaiah Canaan","Jump Shot",5,1,0,0
"9841","Isaiah Canaan","Driving Layup Shot",6,1,0,0
"9842","Isaiah Canaan","Jump Shot",6,1,0,0
"9843","Isaiah Canaan","Putback Layup Shot",6,1,1,1
"9844","Isaiah Thomas","Cutting Layup Shot",1,1,1,1
"9845","Isaiah Thomas","Driving Bank shot",1,2,2,1
"9846","Isaiah Thomas","Driving Finger Roll Layup Shot",1,26,22,0.846153846153846
"9847","Isaiah Thomas","Driving Floating Bank Jump Shot",1,4,3,0.75
"9848","Isaiah Thomas","Driving Floating Jump Shot",1,11,6,0.545454545454545
"9849","Isaiah Thomas","Driving Hook Shot",1,2,1,0.5
"9850","Isaiah Thomas","Driving Layup Shot",1,46,30,0.652173913043478
"9851","Isaiah Thomas","Driving Reverse Layup Shot",1,16,12,0.75
"9852","Isaiah Thomas","Fadeaway Bank shot",1,1,0,0
"9853","Isaiah Thomas","Fadeaway Jump Shot",1,5,1,0.2
"9854","Isaiah Thomas","Floating Jump shot",1,20,7,0.35
"9855","Isaiah Thomas","Jump Bank Shot",1,2,0,0
"9856","Isaiah Thomas","Jump Shot",1,138,39,0.282608695652174
"9857","Isaiah Thomas","Layup Shot",1,27,1,0.037037037037037
"9858","Isaiah Thomas","Pullup Bank shot",1,1,0,0
"9859","Isaiah Thomas","Pullup Jump shot",1,39,16,0.41025641025641
"9860","Isaiah Thomas","Putback Layup Shot",1,1,1,1
"9861","Isaiah Thomas","Running Finger Roll Layup Shot",1,2,2,1
"9862","Isaiah Thomas","Running Jump Shot",1,9,5,0.555555555555556
"9863","Isaiah Thomas","Running Layup Shot",1,13,8,0.615384615384615
"9864","Isaiah Thomas","Running Pull-Up Jump Shot",1,4,1,0.25
"9865","Isaiah Thomas","Running Reverse Layup Shot",1,2,2,1
"9866","Isaiah Thomas","Step Back Jump shot",1,11,7,0.636363636363636
"9867","Isaiah Thomas","Turnaround Jump Shot",1,2,0,0
"9868","Isaiah Thomas","Cutting Layup Shot",2,3,3,1
"9869","Isaiah Thomas","Driving Bank shot",2,1,1,1
"9870","Isaiah Thomas","Driving Finger Roll Layup Shot",2,6,3,0.5
"9871","Isaiah Thomas","Driving Floating Bank Jump Shot",2,1,1,1
"9872","Isaiah Thomas","Driving Floating Jump Shot",2,7,5,0.714285714285714
"9873","Isaiah Thomas","Driving Hook Shot",2,3,2,0.666666666666667
"9874","Isaiah Thomas","Driving Layup Shot",2,46,26,0.565217391304348
"9875","Isaiah Thomas","Fadeaway Jump Shot",2,5,0,0
"9876","Isaiah Thomas","Finger Roll Layup Shot",2,2,1,0.5
"9877","Isaiah Thomas","Floating Jump shot",2,9,3,0.333333333333333
"9878","Isaiah Thomas","Jump Bank Shot",2,1,0,0
"9879","Isaiah Thomas","Jump Shot",2,108,30,0.277777777777778
"9880","Isaiah Thomas","Layup Shot",2,23,3,0.130434782608696
"9881","Isaiah Thomas","Pullup Bank shot",2,1,0,0
"9882","Isaiah Thomas","Pullup Jump shot",2,22,13,0.590909090909091
"9883","Isaiah Thomas","Running Finger Roll Layup Shot",2,3,3,1
"9884","Isaiah Thomas","Running Jump Shot",2,1,0,0
"9885","Isaiah Thomas","Running Layup Shot",2,15,10,0.666666666666667
"9886","Isaiah Thomas","Running Pull-Up Jump Shot",2,4,2,0.5
"9887","Isaiah Thomas","Running Reverse Layup Shot",2,1,1,1
"9888","Isaiah Thomas","Step Back Jump shot",2,16,10,0.625
"9889","Isaiah Thomas","Turnaround Jump Shot",2,2,1,0.5
"9890","Isaiah Thomas","Cutting Layup Shot",3,2,2,1
"9891","Isaiah Thomas","Driving Finger Roll Layup Shot",3,26,18,0.692307692307692
"9892","Isaiah Thomas","Driving Floating Bank Jump Shot",3,1,0,0
"9893","Isaiah Thomas","Driving Floating Jump Shot",3,13,6,0.461538461538462
"9894","Isaiah Thomas","Driving Hook Shot",3,2,1,0.5
"9895","Isaiah Thomas","Driving Layup Shot",3,53,33,0.622641509433962
"9896","Isaiah Thomas","Driving Reverse Layup Shot",3,8,6,0.75
"9897","Isaiah Thomas","Fadeaway Bank shot",3,1,1,1
"9898","Isaiah Thomas","Fadeaway Jump Shot",3,5,2,0.4
"9899","Isaiah Thomas","Floating Jump shot",3,22,5,0.227272727272727
"9900","Isaiah Thomas","Hook Shot",3,2,0,0
"9901","Isaiah Thomas","Jump Shot",3,171,53,0.309941520467836
"9902","Isaiah Thomas","Layup Shot",3,28,2,0.0714285714285714
"9903","Isaiah Thomas","Pullup Jump shot",3,47,22,0.468085106382979
"9904","Isaiah Thomas","Reverse Layup Shot",3,3,2,0.666666666666667
"9905","Isaiah Thomas","Running Finger Roll Layup Shot",3,4,3,0.75
"9906","Isaiah Thomas","Running Jump Shot",3,5,2,0.4
"9907","Isaiah Thomas","Running Layup Shot",3,19,16,0.842105263157895
"9908","Isaiah Thomas","Running Pull-Up Jump Shot",3,4,1,0.25
"9909","Isaiah Thomas","Step Back Bank Jump Shot",3,1,1,1
"9910","Isaiah Thomas","Step Back Jump shot",3,12,6,0.5
"9911","Isaiah Thomas","Turnaround Jump Shot",3,1,0,0
"9912","Isaiah Thomas","Cutting Layup Shot",4,2,1,0.5
"9913","Isaiah Thomas","Driving Finger Roll Layup Shot",4,10,8,0.8
"9914","Isaiah Thomas","Driving Floating Bank Jump Shot",4,1,0,0
"9915","Isaiah Thomas","Driving Floating Jump Shot",4,7,2,0.285714285714286
"9916","Isaiah Thomas","Driving Hook Shot",4,1,0,0
"9917","Isaiah Thomas","Driving Layup Shot",4,45,28,0.622222222222222
"9918","Isaiah Thomas","Driving Reverse Layup Shot",4,5,5,1
"9919","Isaiah Thomas","Fadeaway Jump Shot",4,7,4,0.571428571428571
"9920","Isaiah Thomas","Floating Jump shot",4,12,4,0.333333333333333
"9921","Isaiah Thomas","Jump Bank Shot",4,1,0,0
"9922","Isaiah Thomas","Jump Shot",4,114,35,0.307017543859649
"9923","Isaiah Thomas","Layup Shot",4,23,7,0.304347826086957
"9924","Isaiah Thomas","Pullup Jump shot",4,21,8,0.380952380952381
"9925","Isaiah Thomas","Reverse Layup Shot",4,1,0,0
"9926","Isaiah Thomas","Running Finger Roll Layup Shot",4,2,2,1
"9927","Isaiah Thomas","Running Jump Shot",4,4,2,0.5
"9928","Isaiah Thomas","Running Layup Shot",4,16,13,0.8125
"9929","Isaiah Thomas","Running Pull-Up Jump Shot",4,1,1,1
"9930","Isaiah Thomas","Step Back Jump shot",4,6,3,0.5
"9931","Isaiah Thomas","Driving Hook Shot",5,1,0,0
"9932","Isaiah Thomas","Driving Layup Shot",5,2,1,0.5
"9933","Isaiah Thomas","Jump Shot",5,3,0,0
"9934","Isaiah Thomas","Jump Shot",6,1,0,0
"9935","Isaiah Thomas","Step Back Jump shot",6,1,0,0
"9936","Ish Smith","Alley Oop Layup shot",1,1,1,1
"9937","Ish Smith","Cutting Dunk Shot",1,1,0,0
"9938","Ish Smith","Driving Bank shot",1,4,3,0.75
"9939","Ish Smith","Driving Finger Roll Layup Shot",1,9,8,0.888888888888889
"9940","Ish Smith","Driving Layup Shot",1,21,17,0.80952380952381
"9941","Ish Smith","Driving Reverse Layup Shot",1,1,0,0
"9942","Ish Smith","Dunk Shot",1,1,0,0
"9943","Ish Smith","Fadeaway Jump Shot",1,2,0,0
"9944","Ish Smith","Finger Roll Layup Shot",1,1,0,0
"9945","Ish Smith","Floating Jump shot",1,5,4,0.8
"9946","Ish Smith","Jump Bank Shot",1,3,1,0.333333333333333
"9947","Ish Smith","Jump Shot",1,90,23,0.255555555555556
"9948","Ish Smith","Layup Shot",1,16,1,0.0625
"9949","Ish Smith","Pullup Bank shot",1,1,1,1
"9950","Ish Smith","Pullup Jump shot",1,20,13,0.65
"9951","Ish Smith","Reverse Layup Shot",1,1,0,0
"9952","Ish Smith","Running Finger Roll Layup Shot",1,1,1,1
"9953","Ish Smith","Running Jump Shot",1,6,3,0.5
"9954","Ish Smith","Running Layup Shot",1,4,4,1
"9955","Ish Smith","Running Pull-Up Jump Shot",1,1,1,1
"9956","Ish Smith","Step Back Jump shot",1,7,3,0.428571428571429
"9957","Ish Smith","Turnaround Jump Shot",1,3,0,0
"9958","Ish Smith","Cutting Layup Shot",2,1,1,1
"9959","Ish Smith","Driving Bank shot",2,5,2,0.4
"9960","Ish Smith","Driving Dunk Shot",2,1,1,1
"9961","Ish Smith","Driving Finger Roll Layup Shot",2,6,4,0.666666666666667
"9962","Ish Smith","Driving Floating Bank Jump Shot",2,2,0,0
"9963","Ish Smith","Driving Floating Jump Shot",2,7,4,0.571428571428571
"9964","Ish Smith","Driving Layup Shot",2,22,15,0.681818181818182
"9965","Ish Smith","Driving Reverse Layup Shot",2,1,1,1
"9966","Ish Smith","Fadeaway Jump Shot",2,2,1,0.5
"9967","Ish Smith","Finger Roll Layup Shot",2,1,1,1
"9968","Ish Smith","Floating Jump shot",2,3,1,0.333333333333333
"9969","Ish Smith","Jump Bank Shot",2,2,1,0.5
"9970","Ish Smith","Jump Shot",2,96,24,0.25
"9971","Ish Smith","Layup Shot",2,24,4,0.166666666666667
"9972","Ish Smith","Pullup Bank shot",2,4,3,0.75
"9973","Ish Smith","Pullup Jump shot",2,18,8,0.444444444444444
"9974","Ish Smith","Reverse Layup Shot",2,1,1,1
"9975","Ish Smith","Running Finger Roll Layup Shot",2,3,1,0.333333333333333
"9976","Ish Smith","Running Jump Shot",2,2,1,0.5
"9977","Ish Smith","Running Layup Shot",2,8,5,0.625
"9978","Ish Smith","Step Back Bank Jump Shot",2,1,1,1
"9979","Ish Smith","Step Back Jump shot",2,15,6,0.4
"9980","Ish Smith","Tip Layup Shot",2,1,0,0
"9981","Ish Smith","Turnaround Jump Shot",2,2,1,0.5
"9982","Ish Smith","Cutting Finger Roll Layup Shot",3,1,1,1
"9983","Ish Smith","Driving Bank shot",3,2,2,1
"9984","Ish Smith","Driving Dunk Shot",3,3,3,1
"9985","Ish Smith","Driving Finger Roll Layup Shot",3,11,11,1
"9986","Ish Smith","Driving Floating Bank Jump Shot",3,5,3,0.6
"9987","Ish Smith","Driving Floating Jump Shot",3,6,4,0.666666666666667
"9988","Ish Smith","Driving Hook Shot",3,3,1,0.333333333333333
"9989","Ish Smith","Driving Layup Shot",3,41,30,0.731707317073171
"9990","Ish Smith","Driving Reverse Layup Shot",3,4,4,1
"9991","Ish Smith","Fadeaway Bank shot",3,1,0,0
"9992","Ish Smith","Fadeaway Jump Shot",3,1,1,1
"9993","Ish Smith","Floating Jump shot",3,7,3,0.428571428571429
"9994","Ish Smith","Jump Bank Shot",3,3,1,0.333333333333333
"9995","Ish Smith","Jump Shot",3,87,20,0.229885057471264
"9996","Ish Smith","Layup Shot",3,28,3,0.107142857142857
"9997","Ish Smith","Pullup Bank shot",3,2,1,0.5
"9998","Ish Smith","Pullup Jump shot",3,18,7,0.388888888888889
