"","PLAYER_NAME","Type","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"21019","Solomon Hill","Pullup Jump shot",3,5,2,0.4
"21020","Solomon Hill","Putback Layup Shot",3,1,1,1
"21021","Solomon Hill","Reverse Layup Shot",3,2,0,0
"21022","Solomon Hill","Running Bank shot",3,1,1,1
"21023","Solomon Hill","Running Jump Shot",3,2,0,0
"21024","Solomon Hill","Running Layup Shot",3,1,1,1
"21025","Solomon Hill","Slam Dunk Shot",3,1,1,1
"21026","Solomon Hill","Step Back Jump shot",3,3,2,0.666666666666667
"21027","Solomon Hill","Tip Shot",3,4,3,0.75
"21028","Solomon Hill","Turnaround Fadeaway shot",3,3,1,0.333333333333333
"21029","Solomon Hill","Turnaround Jump Shot",3,5,4,0.8
"21030","Solomon Hill","Driving Finger Roll Layup Shot",4,1,1,1
"21031","Solomon Hill","Driving Layup Shot",4,7,4,0.571428571428571
"21032","Solomon Hill","Driving Slam Dunk Shot",4,3,3,1
"21033","Solomon Hill","Dunk Shot",4,4,3,0.75
"21034","Solomon Hill","Fadeaway Jump Shot",4,1,1,1
"21035","Solomon Hill","Jump Shot",4,70,21,0.3
"21036","Solomon Hill","Layup Shot",4,18,6,0.333333333333333
"21037","Solomon Hill","Putback Layup Shot",4,1,1,1
"21038","Solomon Hill","Running Layup Shot",4,1,1,1
"21039","Solomon Hill","Slam Dunk Shot",4,3,3,1
"21040","Solomon Hill","Step Back Jump shot",4,1,0,0
"21041","Solomon Hill","Tip Shot",4,1,0,0
"21042","Solomon Hill","Turnaround Fadeaway shot",4,1,1,1
"21043","Solomon Hill","Turnaround Jump Shot",4,5,1,0.2
"21044","Solomon Hill","Dunk Shot",5,1,1,1
"21045","Solomon Hill","Jump Shot",5,1,0,0
"21046","Spencer Dinwiddie","Driving Layup Shot",1,2,0,0
"21047","Spencer Dinwiddie","Floating Jump shot",1,1,1,1
"21048","Spencer Dinwiddie","Jump Shot",1,9,0,0
"21049","Spencer Dinwiddie","Layup Shot",1,5,1,0.2
"21050","Spencer Dinwiddie","Pullup Bank shot",1,1,1,1
"21051","Spencer Dinwiddie","Pullup Jump shot",1,1,1,1
"21052","Spencer Dinwiddie","Running Jump Shot",1,1,0,0
"21053","Spencer Dinwiddie","Driving Jump shot",2,1,1,1
"21054","Spencer Dinwiddie","Driving Layup Shot",2,5,4,0.8
"21055","Spencer Dinwiddie","Driving Reverse Layup Shot",2,1,0,0
"21056","Spencer Dinwiddie","Floating Jump shot",2,3,0,0
"21057","Spencer Dinwiddie","Jump Bank Shot",2,1,0,0
"21058","Spencer Dinwiddie","Jump Shot",2,30,5,0.166666666666667
"21059","Spencer Dinwiddie","Layup Shot",2,7,1,0.142857142857143
"21060","Spencer Dinwiddie","Pullup Jump shot",2,2,2,1
"21061","Spencer Dinwiddie","Running Jump Shot",2,2,0,0
"21062","Spencer Dinwiddie","Driving Layup Shot",3,1,0,0
"21063","Spencer Dinwiddie","Driving Reverse Layup Shot",3,1,1,1
"21064","Spencer Dinwiddie","Jump Shot",3,14,4,0.285714285714286
"21065","Spencer Dinwiddie","Pullup Jump shot",3,2,1,0.5
"21066","Spencer Dinwiddie","Driving Finger Roll Layup Shot",4,1,1,1
"21067","Spencer Dinwiddie","Driving Layup Shot",4,7,5,0.714285714285714
"21068","Spencer Dinwiddie","Floating Jump shot",4,1,1,1
"21069","Spencer Dinwiddie","Jump Shot",4,57,13,0.228070175438596
"21070","Spencer Dinwiddie","Layup Shot",4,4,1,0.25
"21071","Spencer Dinwiddie","Pullup Jump shot",4,3,3,1
"21072","Spencer Dinwiddie","Putback Slam Dunk Shot",4,1,1,1
"21073","Spencer Dinwiddie","Running Bank shot",4,1,0,0
"21074","Spencer Dinwiddie","Running Hook Shot",4,1,1,1
"21075","Spencer Dinwiddie","Running Jump Shot",4,2,1,0.5
"21076","Spencer Dinwiddie","Running Layup Shot",4,1,1,1
"21077","Spencer Hawes","Driving Layup Shot",1,2,2,1
"21078","Spencer Hawes","Floating Jump shot",1,2,1,0.5
"21079","Spencer Hawes","Hook Shot",1,8,6,0.75
"21080","Spencer Hawes","Jump Hook Shot",1,1,1,1
"21081","Spencer Hawes","Jump Shot",1,57,18,0.315789473684211
"21082","Spencer Hawes","Layup Shot",1,11,2,0.181818181818182
"21083","Spencer Hawes","Reverse Layup Shot",1,1,1,1
"21084","Spencer Hawes","Running Hook Shot",1,1,0,0
"21085","Spencer Hawes","Running Slam Dunk Shot",1,1,1,1
"21086","Spencer Hawes","Tip Shot",1,1,1,1
"21087","Spencer Hawes","Turnaround Fadeaway shot",1,1,1,1
"21088","Spencer Hawes","Turnaround Hook Shot",1,1,0,0
"21089","Spencer Hawes","Turnaround Jump Shot",1,2,1,0.5
"21090","Spencer Hawes","Driving Dunk Shot",2,2,2,1
"21091","Spencer Hawes","Driving Layup Shot",2,3,3,1
"21092","Spencer Hawes","Dunk Shot",2,2,2,1
"21093","Spencer Hawes","Fadeaway Jump Shot",2,1,0,0
"21094","Spencer Hawes","Floating Jump shot",2,2,2,1
"21095","Spencer Hawes","Hook Shot",2,8,5,0.625
"21096","Spencer Hawes","Jump Bank Shot",2,2,1,0.5
"21097","Spencer Hawes","Jump Hook Shot",2,2,0,0
"21098","Spencer Hawes","Jump Shot",2,73,17,0.232876712328767
"21099","Spencer Hawes","Layup Shot",2,17,9,0.529411764705882
"21100","Spencer Hawes","Putback Layup Shot",2,2,2,1
"21101","Spencer Hawes","Reverse Layup Shot",2,3,1,0.333333333333333
"21102","Spencer Hawes","Running Dunk Shot",2,1,1,1
"21103","Spencer Hawes","Running Hook Shot",2,2,2,1
"21104","Spencer Hawes","Running Jump Shot",2,1,0,0
"21105","Spencer Hawes","Tip Shot",2,3,1,0.333333333333333
"21106","Spencer Hawes","Turnaround Fadeaway shot",2,2,1,0.5
"21107","Spencer Hawes","Turnaround Hook Shot",2,2,2,1
"21108","Spencer Hawes","Turnaround Jump Shot",2,1,0,0
"21109","Spencer Hawes","Alley Oop Dunk Shot",3,1,1,1
"21110","Spencer Hawes","Driving Layup Shot",3,3,3,1
"21111","Spencer Hawes","Driving Reverse Layup Shot",3,2,0,0
"21112","Spencer Hawes","Dunk Shot",3,1,0,0
"21113","Spencer Hawes","Floating Jump shot",3,2,0,0
"21114","Spencer Hawes","Hook Shot",3,2,0,0
"21115","Spencer Hawes","Jump Shot",3,62,21,0.338709677419355
"21116","Spencer Hawes","Layup Shot",3,11,5,0.454545454545455
"21117","Spencer Hawes","Putback Dunk Shot",3,1,1,1
"21118","Spencer Hawes","Reverse Layup Shot",3,1,0,0
"21119","Spencer Hawes","Slam Dunk Shot",3,1,1,1
"21120","Spencer Hawes","Turnaround Hook Shot",3,3,1,0.333333333333333
"21121","Spencer Hawes","Turnaround Jump Shot",3,2,0,0
"21122","Spencer Hawes","Driving Layup Shot",4,3,3,1
"21123","Spencer Hawes","Dunk Shot",4,2,2,1
"21124","Spencer Hawes","Fadeaway Jump Shot",4,1,1,1
"21125","Spencer Hawes","Floating Jump shot",4,2,1,0.5
"21126","Spencer Hawes","Hook Shot",4,4,1,0.25
"21127","Spencer Hawes","Jump Hook Shot",4,1,0,0
"21128","Spencer Hawes","Jump Shot",4,68,25,0.367647058823529
"21129","Spencer Hawes","Layup Shot",4,9,4,0.444444444444444
"21130","Spencer Hawes","Pullup Jump shot",4,1,1,1
"21131","Spencer Hawes","Putback Slam Dunk Shot",4,1,1,1
"21132","Spencer Hawes","Reverse Layup Shot",4,1,1,1
"21133","Spencer Hawes","Running Bank shot",4,1,1,1
"21134","Spencer Hawes","Running Hook Shot",4,1,0,0
"21135","Spencer Hawes","Running Jump Shot",4,2,0,0
"21136","Spencer Hawes","Step Back Jump shot",4,1,0,0
"21137","Spencer Hawes","Tip Shot",4,2,0,0
"21138","Spencer Hawes","Turnaround Fadeaway shot",4,1,0,0
"21139","Spencer Hawes","Turnaround Hook Shot",4,1,1,1
"21140","Spencer Hawes","Turnaround Jump Shot",4,3,2,0.666666666666667
"21141","Stephen Curry","Driving Bank shot",1,1,1,1
"21142","Stephen Curry","Driving Finger Roll Layup Shot",1,12,10,0.833333333333333
"21143","Stephen Curry","Driving Jump shot",1,2,0,0
"21144","Stephen Curry","Driving Layup Shot",1,31,23,0.741935483870968
"21145","Stephen Curry","Driving Reverse Layup Shot",1,10,9,0.9
"21146","Stephen Curry","Dunk Shot",1,1,1,1
"21147","Stephen Curry","Fadeaway Bank shot",1,1,1,1
"21148","Stephen Curry","Fadeaway Jump Shot",1,4,2,0.5
"21149","Stephen Curry","Finger Roll Layup Shot",1,1,1,1
"21150","Stephen Curry","Floating Jump shot",1,11,5,0.454545454545455
"21151","Stephen Curry","Jump Bank Shot",1,5,2,0.4
"21152","Stephen Curry","Jump Shot",1,188,67,0.356382978723404
"21153","Stephen Curry","Layup Shot",1,20,7,0.35
"21154","Stephen Curry","Pullup Bank shot",1,1,1,1
"21155","Stephen Curry","Pullup Jump shot",1,101,51,0.504950495049505
"21156","Stephen Curry","Reverse Layup Shot",1,5,5,1
"21157","Stephen Curry","Running Bank shot",1,7,6,0.857142857142857
"21158","Stephen Curry","Running Finger Roll Layup Shot",1,1,0,0
"21159","Stephen Curry","Running Hook Shot",1,1,1,1
"21160","Stephen Curry","Running Jump Shot",1,8,4,0.5
"21161","Stephen Curry","Running Layup Shot",1,3,3,1
"21162","Stephen Curry","Step Back Jump shot",1,35,19,0.542857142857143
"21163","Stephen Curry","Turnaround Bank shot",1,2,1,0.5
"21164","Stephen Curry","Turnaround Fadeaway shot",1,2,0,0
"21165","Stephen Curry","Turnaround Jump Shot",1,3,1,0.333333333333333
"21166","Stephen Curry","Driving Bank shot",2,1,1,1
"21167","Stephen Curry","Driving Finger Roll Layup Shot",2,12,9,0.75
"21168","Stephen Curry","Driving Jump shot",2,1,1,1
"21169","Stephen Curry","Driving Layup Shot",2,23,18,0.782608695652174
"21170","Stephen Curry","Driving Reverse Layup Shot",2,5,4,0.8
"21171","Stephen Curry","Fadeaway Jump Shot",2,1,1,1
"21172","Stephen Curry","Finger Roll Layup Shot",2,2,2,1
"21173","Stephen Curry","Floating Jump shot",2,9,3,0.333333333333333
"21174","Stephen Curry","Jump Shot",2,95,35,0.368421052631579
"21175","Stephen Curry","Layup Shot",2,10,5,0.5
"21176","Stephen Curry","Pullup Jump shot",2,47,30,0.638297872340426
"21177","Stephen Curry","Reverse Layup Shot",2,1,1,1
"21178","Stephen Curry","Running Bank shot",2,3,3,1
"21179","Stephen Curry","Running Jump Shot",2,3,1,0.333333333333333
"21180","Stephen Curry","Running Layup Shot",2,2,1,0.5
"21181","Stephen Curry","Slam Dunk Shot",2,1,1,1
"21182","Stephen Curry","Step Back Jump shot",2,15,6,0.4
"21183","Stephen Curry","Turnaround Bank shot",2,2,2,1
"21184","Stephen Curry","Turnaround Fadeaway shot",2,1,0,0
"21185","Stephen Curry","Turnaround Hook Shot",2,1,0,0
"21186","Stephen Curry","Turnaround Jump Shot",2,2,0,0
"21187","Stephen Curry","Driving Bank shot",3,2,2,1
"21188","Stephen Curry","Driving Finger Roll Layup Shot",3,8,7,0.875
"21189","Stephen Curry","Driving Jump shot",3,7,2,0.285714285714286
"21190","Stephen Curry","Driving Layup Shot",3,23,15,0.652173913043478
"21191","Stephen Curry","Driving Reverse Layup Shot",3,10,8,0.8
"21192","Stephen Curry","Driving Slam Dunk Shot",3,2,2,1
"21193","Stephen Curry","Fadeaway Jump Shot",3,2,2,1
"21194","Stephen Curry","Finger Roll Layup Shot",3,1,1,1
"21195","Stephen Curry","Floating Jump shot",3,15,7,0.466666666666667
"21196","Stephen Curry","Jump Bank Shot",3,5,4,0.8
"21197","Stephen Curry","Jump Shot",3,184,64,0.347826086956522
"21198","Stephen Curry","Layup Shot",3,22,8,0.363636363636364
"21199","Stephen Curry","Pullup Bank shot",3,2,1,0.5
"21200","Stephen Curry","Pullup Jump shot",3,67,38,0.567164179104478
"21201","Stephen Curry","Putback Layup Shot",3,2,2,1
"21202","Stephen Curry","Reverse Layup Shot",3,9,6,0.666666666666667
"21203","Stephen Curry","Running Bank shot",3,4,3,0.75
"21204","Stephen Curry","Running Finger Roll Layup Shot",3,2,2,1
"21205","Stephen Curry","Running Jump Shot",3,5,3,0.6
"21206","Stephen Curry","Running Layup Shot",3,2,2,1
"21207","Stephen Curry","Step Back Jump shot",3,31,15,0.483870967741935
"21208","Stephen Curry","Turnaround Bank shot",3,2,0,0
"21209","Stephen Curry","Driving Bank shot",4,1,1,1
"21210","Stephen Curry","Driving Finger Roll Layup Shot",4,6,4,0.666666666666667
"21211","Stephen Curry","Driving Jump shot",4,2,1,0.5
"21212","Stephen Curry","Driving Layup Shot",4,18,16,0.888888888888889
"21213","Stephen Curry","Driving Reverse Layup Shot",4,4,4,1
"21214","Stephen Curry","Floating Jump shot",4,10,7,0.7
"21215","Stephen Curry","Jump Bank Shot",4,1,1,1
"21216","Stephen Curry","Jump Shot",4,91,24,0.263736263736264
"21217","Stephen Curry","Layup Shot",4,12,5,0.416666666666667
"21218","Stephen Curry","Pullup Bank shot",4,1,1,1
"21219","Stephen Curry","Pullup Jump shot",4,44,23,0.522727272727273
"21220","Stephen Curry","Reverse Layup Shot",4,3,2,0.666666666666667
"21221","Stephen Curry","Running Bank shot",4,7,6,0.857142857142857
"21222","Stephen Curry","Running Jump Shot",4,7,3,0.428571428571429
"21223","Stephen Curry","Running Layup Shot",4,1,0,0
"21224","Stephen Curry","Running Reverse Layup Shot",4,1,1,1
"21225","Stephen Curry","Step Back Jump shot",4,21,9,0.428571428571429
"21226","Stephen Curry","Turnaround Fadeaway shot",4,1,1,1
"21227","Stephen Curry","Turnaround Jump Shot",4,3,0,0
"21228","Stephen Curry","Driving Layup Shot",5,1,1,1
"21229","Stephen Curry","Driving Reverse Layup Shot",5,1,1,1
"21230","Stephen Curry","Jump Shot",5,3,3,1
"21231","Stephen Curry","Layup Shot",5,1,0,0
"21232","Stephen Curry","Pullup Jump shot",5,1,0,0
"21233","Steve Blake","Driving Finger Roll Layup Shot",1,2,1,0.5
"21234","Steve Blake","Driving Layup Shot",1,3,1,0.333333333333333
"21235","Steve Blake","Fadeaway Jump Shot",1,1,0,0
"21236","Steve Blake","Jump Shot",1,49,16,0.326530612244898
"21237","Steve Blake","Layup Shot",1,1,0,0
"21238","Steve Blake","Pullup Jump shot",1,1,0,0
"21239","Steve Blake","Running Jump Shot",1,3,2,0.666666666666667
"21240","Steve Blake","Step Back Jump shot",1,1,0,0
"21241","Steve Blake","Driving Finger Roll Layup Shot",2,3,2,0.666666666666667
"21242","Steve Blake","Driving Layup Shot",2,2,0,0
"21243","Steve Blake","Driving Reverse Layup Shot",2,3,2,0.666666666666667
"21244","Steve Blake","Fadeaway Jump Shot",2,1,1,1
"21245","Steve Blake","Jump Bank Shot",2,1,0,0
"21246","Steve Blake","Jump Shot",2,75,24,0.32
"21247","Steve Blake","Layup Shot",2,3,0,0
"21248","Steve Blake","Pullup Jump shot",2,8,6,0.75
"21249","Steve Blake","Reverse Layup Shot",2,1,0,0
"21250","Steve Blake","Running Finger Roll Layup Shot",2,1,0,0
"21251","Steve Blake","Running Hook Shot",2,1,0,0
"21252","Steve Blake","Running Jump Shot",2,2,0,0
"21253","Steve Blake","Step Back Jump shot",2,1,0,0
"21254","Steve Blake","Driving Finger Roll Layup Shot",3,2,2,1
"21255","Steve Blake","Driving Layup Shot",3,1,1,1
"21256","Steve Blake","Driving Reverse Layup Shot",3,1,1,1
"21257","Steve Blake","Jump Shot",3,65,24,0.369230769230769
"21258","Steve Blake","Layup Shot",3,1,1,1
"21259","Steve Blake","Pullup Jump shot",3,6,2,0.333333333333333
"21260","Steve Blake","Running Jump Shot",3,3,1,0.333333333333333
"21261","Steve Blake","Step Back Jump shot",3,1,1,1
"21262","Steve Blake","Turnaround Jump Shot",3,1,0,0
"21263","Steve Blake","Driving Finger Roll Layup Shot",4,1,0,0
"21264","Steve Blake","Driving Layup Shot",4,2,2,1
"21265","Steve Blake","Driving Reverse Layup Shot",4,1,1,1
"21266","Steve Blake","Hook Shot",4,1,0,0
"21267","Steve Blake","Jump Bank Shot",4,1,1,1
"21268","Steve Blake","Jump Shot",4,69,24,0.347826086956522
"21269","Steve Blake","Layup Shot",4,1,1,1
"21270","Steve Blake","Pullup Jump shot",4,3,2,0.666666666666667
"21271","Steve Blake","Running Jump Shot",4,1,1,1
"21272","Steve Blake","Jump Shot",5,1,0,0
"21273","Steve Blake","Jump Shot",6,1,1,1
"21274","Steve Novak","Jump Shot",1,3,0,0
"21275","Steve Novak","Jump Shot",2,21,10,0.476190476190476
"21276","Steve Novak","Pullup Jump shot",2,1,1,1
"21277","Steve Novak","Jump Shot",3,3,1,0.333333333333333
"21278","Steve Novak","Jump Shot",4,24,8,0.333333333333333
"21279","Steve Novak","Pullup Jump shot",4,3,2,0.666666666666667
"21280","Steve Novak","Step Back Jump shot",4,1,0,0
"21281","Steven Adams","Alley Oop Dunk Shot",1,2,1,0.5
"21282","Steven Adams","Alley Oop Layup shot",1,1,0,0
"21283","Steven Adams","Driving Bank Hook Shot",1,1,1,1
"21284","Steven Adams","Driving Dunk Shot",1,2,2,1
"21285","Steven Adams","Driving Reverse Layup Shot",1,2,2,1
"21286","Steven Adams","Dunk Shot",1,15,13,0.866666666666667
"21287","Steven Adams","Finger Roll Layup Shot",1,1,0,0
"21288","Steven Adams","Floating Jump shot",1,1,0,0
"21289","Steven Adams","Hook Bank Shot",1,1,0,0
"21290","Steven Adams","Hook Shot",1,23,6,0.260869565217391
"21291","Steven Adams","Jump Bank Shot",1,2,1,0.5
"21292","Steven Adams","Jump Hook Shot",1,1,1,1
"21293","Steven Adams","Jump Shot",1,17,8,0.470588235294118
"21294","Steven Adams","Layup Shot",1,28,17,0.607142857142857
"21295","Steven Adams","Putback Dunk Shot",1,1,1,1
"21296","Steven Adams","Putback Slam Dunk Shot",1,1,1,1
"21297","Steven Adams","Reverse Dunk Shot",1,1,1,1
"21298","Steven Adams","Reverse Layup Shot",1,5,4,0.8
"21299","Steven Adams","Running Hook Shot",1,4,2,0.5
"21300","Steven Adams","Running Tip Shot",1,1,1,1
"21301","Steven Adams","Slam Dunk Shot",1,5,4,0.8
"21302","Steven Adams","Tip Shot",1,8,2,0.25
"21303","Steven Adams","Turnaround Bank shot",1,1,1,1
"21304","Steven Adams","Turnaround Hook Shot",1,6,2,0.333333333333333
"21305","Steven Adams","Turnaround Jump Shot",1,1,0,0
"21306","Steven Adams","Alley Oop Dunk Shot",2,3,2,0.666666666666667
"21307","Steven Adams","Alley Oop Layup shot",2,1,1,1
"21308","Steven Adams","Dunk Shot",2,11,8,0.727272727272727
"21309","Steven Adams","Floating Jump shot",2,1,1,1
"21310","Steven Adams","Hook Shot",2,8,5,0.625
"21311","Steven Adams","Jump Hook Shot",2,1,1,1
"21312","Steven Adams","Jump Shot",2,9,2,0.222222222222222
"21313","Steven Adams","Layup Shot",2,19,5,0.263157894736842
"21314","Steven Adams","Putback Dunk Shot",2,2,1,0.5
"21315","Steven Adams","Putback Layup Shot",2,1,1,1
"21316","Steven Adams","Reverse Layup Shot",2,1,1,1
"21317","Steven Adams","Running Hook Shot",2,2,0,0
"21318","Steven Adams","Running Layup Shot",2,1,0,0
"21319","Steven Adams","Slam Dunk Shot",2,1,1,1
"21320","Steven Adams","Tip Shot",2,5,3,0.6
"21321","Steven Adams","Turnaround Hook Shot",2,2,2,1
"21322","Steven Adams","Turnaround Jump Shot",2,1,0,0
"21323","Steven Adams","Alley Oop Dunk Shot",3,3,1,0.333333333333333
"21324","Steven Adams","Driving Finger Roll Layup Shot",3,2,2,1
"21325","Steven Adams","Driving Layup Shot",3,3,2,0.666666666666667
"21326","Steven Adams","Dunk Shot",3,14,13,0.928571428571429
"21327","Steven Adams","Floating Jump shot",3,1,1,1
"21328","Steven Adams","Hook Shot",3,15,7,0.466666666666667
"21329","Steven Adams","Jump Bank Shot",3,2,1,0.5
"21330","Steven Adams","Jump Hook Shot",3,3,2,0.666666666666667
"21331","Steven Adams","Jump Shot",3,16,9,0.5625
"21332","Steven Adams","Layup Shot",3,23,12,0.521739130434783
"21333","Steven Adams","Pullup Jump shot",3,1,0,0
"21334","Steven Adams","Putback Dunk Shot",3,1,1,1
"21335","Steven Adams","Putback Layup Shot",3,2,2,1
"21336","Steven Adams","Reverse Layup Shot",3,4,4,1
"21337","Steven Adams","Running Bank shot",3,1,0,0
"21338","Steven Adams","Running Hook Shot",3,5,2,0.4
"21339","Steven Adams","Running Jump Shot",3,2,1,0.5
"21340","Steven Adams","Slam Dunk Shot",3,5,5,1
"21341","Steven Adams","Tip Shot",3,9,5,0.555555555555556
"21342","Steven Adams","Turnaround Hook Shot",3,6,3,0.5
"21343","Steven Adams","Turnaround Jump Shot",3,1,0,0
"21344","Steven Adams","Alley Oop Dunk Shot",4,2,2,1
"21345","Steven Adams","Alley Oop Layup shot",4,1,1,1
"21346","Steven Adams","Dunk Shot",4,11,10,0.909090909090909
"21347","Steven Adams","Finger Roll Layup Shot",4,1,1,1
"21348","Steven Adams","Floating Jump shot",4,1,1,1
"21349","Steven Adams","Hook Shot",4,11,1,0.0909090909090909
"21350","Steven Adams","Jump Bank Hook Shot",4,1,0,0
"21351","Steven Adams","Jump Bank Shot",4,1,0,0
"21352","Steven Adams","Jump Hook Shot",4,1,0,0
"21353","Steven Adams","Jump Shot",4,10,5,0.5
"21354","Steven Adams","Layup Shot",4,19,9,0.473684210526316
"21355","Steven Adams","Putback Layup Shot",4,1,1,1
"21356","Steven Adams","Putback Slam Dunk Shot",4,2,2,1
"21357","Steven Adams","Reverse Layup Shot",4,4,2,0.5
"21358","Steven Adams","Slam Dunk Shot",4,2,2,1
"21359","Steven Adams","Tip Shot",4,8,1,0.125
"21360","Steven Adams","Turnaround Hook Shot",4,1,0,0
"21361","Steven Adams","Turnaround Jump Shot",4,2,0,0
"21362","Steven Adams","Dunk Shot",5,1,1,1
"21363","TJ Warren","Driving Jump shot",1,2,0,0
"21364","TJ Warren","Driving Layup Shot",1,1,1,1
"21365","TJ Warren","Driving Reverse Layup Shot",1,1,0,0
"21366","TJ Warren","Driving Slam Dunk Shot",1,1,1,1
"21367","TJ Warren","Dunk Shot",1,1,1,1
"21368","TJ Warren","Floating Jump shot",1,2,2,1
"21369","TJ Warren","Jump Shot",1,10,3,0.3
"21370","TJ Warren","Layup Shot",1,3,1,0.333333333333333
"21371","TJ Warren","Pullup Jump shot",1,1,1,1
"21372","TJ Warren","Putback Layup Shot",1,1,1,1
"21373","TJ Warren","Reverse Layup Shot",1,2,2,1
"21374","TJ Warren","Running Jump Shot",1,1,0,0
"21375","TJ Warren","Running Layup Shot",1,1,1,1
"21376","TJ Warren","Slam Dunk Shot",1,1,1,1
"21377","TJ Warren","Tip Shot",1,2,1,0.5
"21378","TJ Warren","Driving Bank shot",2,1,1,1
"21379","TJ Warren","Driving Dunk Shot",2,1,1,1
"21380","TJ Warren","Driving Jump shot",2,1,0,0
"21381","TJ Warren","Driving Layup Shot",2,2,1,0.5
"21382","TJ Warren","Driving Reverse Layup Shot",2,2,1,0.5
"21383","TJ Warren","Dunk Shot",2,2,2,1
"21384","TJ Warren","Jump Bank Shot",2,1,1,1
"21385","TJ Warren","Jump Shot",2,31,13,0.419354838709677
"21386","TJ Warren","Layup Shot",2,14,11,0.785714285714286
"21387","TJ Warren","Pullup Jump shot",2,1,1,1
"21388","TJ Warren","Putback Dunk Shot",2,1,1,1
"21389","TJ Warren","Putback Layup Shot",2,2,1,0.5
"21390","TJ Warren","Reverse Layup Shot",2,4,4,1
"21391","TJ Warren","Running Jump Shot",2,2,0,0
"21392","TJ Warren","Tip Shot",2,5,3,0.6
"21393","TJ Warren","Turnaround Jump Shot",2,1,0,0
"21394","TJ Warren","Driving Layup Shot",3,1,0,0
"21395","TJ Warren","Dunk Shot",3,1,1,1
"21396","TJ Warren","Floating Jump shot",3,1,0,0
"21397","TJ Warren","Hook Shot",3,1,1,1
"21398","TJ Warren","Jump Shot",3,12,1,0.0833333333333333
"21399","TJ Warren","Layup Shot",3,5,2,0.4
"21400","TJ Warren","Reverse Layup Shot",3,2,1,0.5
"21401","TJ Warren","Running Jump Shot",3,2,0,0
"21402","TJ Warren","Driving Jump shot",4,1,0,0
"21403","TJ Warren","Driving Layup Shot",4,6,4,0.666666666666667
"21404","TJ Warren","Dunk Shot",4,3,3,1
"21405","TJ Warren","Fadeaway Jump Shot",4,1,1,1
"21406","TJ Warren","Floating Jump shot",4,1,1,1
"21407","TJ Warren","Jump Shot",4,31,11,0.354838709677419
"21408","TJ Warren","Layup Shot",4,19,12,0.631578947368421
"21409","TJ Warren","Pullup Jump shot",4,2,1,0.5
"21410","TJ Warren","Putback Layup Shot",4,2,2,1
"21411","TJ Warren","Reverse Layup Shot",4,4,3,0.75
"21412","TJ Warren","Running Bank shot",4,2,1,0.5
"21413","TJ Warren","Running Jump Shot",4,9,8,0.888888888888889
"21414","TJ Warren","Step Back Jump shot",4,2,0,0
"21415","TJ Warren","Tip Shot",4,3,2,0.666666666666667
"21416","TJ Warren","Turnaround Fadeaway shot",4,1,1,1
"21417","TJ Warren","Turnaround Jump Shot",4,1,0,0
"21418","Taj Gibson","Alley Oop Dunk Shot",1,3,2,0.666666666666667
"21419","Taj Gibson","Alley Oop Layup shot",1,1,1,1
"21420","Taj Gibson","Driving Jump shot",1,1,0,0
"21421","Taj Gibson","Driving Layup Shot",1,3,0,0
"21422","Taj Gibson","Driving Reverse Layup Shot",1,2,2,1
"21423","Taj Gibson","Dunk Shot",1,4,4,1
"21424","Taj Gibson","Floating Jump shot",1,1,1,1
"21425","Taj Gibson","Hook Shot",1,2,0,0
"21426","Taj Gibson","Jump Hook Shot",1,1,1,1
"21427","Taj Gibson","Jump Shot",1,48,15,0.3125
"21428","Taj Gibson","Layup Shot",1,28,12,0.428571428571429
"21429","Taj Gibson","Putback Layup Shot",1,7,4,0.571428571428571
"21430","Taj Gibson","Reverse Layup Shot",1,3,3,1
"21431","Taj Gibson","Running Jump Shot",1,1,1,1
"21432","Taj Gibson","Running Layup Shot",1,1,1,1
"21433","Taj Gibson","Slam Dunk Shot",1,1,1,1
"21434","Taj Gibson","Tip Shot",1,7,4,0.571428571428571
"21435","Taj Gibson","Turnaround Bank shot",1,1,1,1
"21436","Taj Gibson","Turnaround Jump Shot",1,2,1,0.5
"21437","Taj Gibson","Alley Oop Dunk Shot",2,2,2,1
"21438","Taj Gibson","Driving Dunk Shot",2,1,1,1
"21439","Taj Gibson","Driving Hook Shot",2,1,1,1
"21440","Taj Gibson","Driving Layup Shot",2,4,2,0.5
"21441","Taj Gibson","Dunk Shot",2,14,12,0.857142857142857
"21442","Taj Gibson","Fadeaway Jump Shot",2,1,0,0
"21443","Taj Gibson","Hook Shot",2,6,3,0.5
"21444","Taj Gibson","Jump Bank Shot",2,2,2,1
"21445","Taj Gibson","Jump Hook Shot",2,3,3,1
"21446","Taj Gibson","Jump Shot",2,55,22,0.4
"21447","Taj Gibson","Layup Shot",2,47,22,0.468085106382979
"21448","Taj Gibson","Pullup Jump shot",2,1,0,0
"21449","Taj Gibson","Putback Dunk Shot",2,2,2,1
"21450","Taj Gibson","Putback Layup Shot",2,7,5,0.714285714285714
"21451","Taj Gibson","Putback Slam Dunk Shot",2,2,2,1
"21452","Taj Gibson","Reverse Layup Shot",2,4,2,0.5
"21453","Taj Gibson","Running Dunk Shot",2,1,1,1
"21454","Taj Gibson","Running Jump Shot",2,1,1,1
"21455","Taj Gibson","Running Tip Shot",2,1,0,0
"21456","Taj Gibson","Slam Dunk Shot",2,5,5,1
"21457","Taj Gibson","Tip Shot",2,15,6,0.4
