"","PLAYER_NAME","SHOT_DISTANCE","Type","Shot_Quantity","Made_Quantity"
"14546","Isaiah Canaan",15,"Driving Floating Jump Shot",1,1
"14547","Isaiah Canaan",15,"Jump Shot",2,0
"14548","Isaiah Canaan",15,"Pullup Jump shot",1,0
"14549","Isaiah Canaan",16,"Jump Shot",3,0
"14550","Isaiah Canaan",17,"Jump Shot",5,0
"14551","Isaiah Canaan",17,"Pullup Jump shot",1,0
"14552","Isaiah Canaan",17,"Step Back Jump shot",2,1
"14553","Isaiah Canaan",18,"Jump Shot",4,1
"14554","Isaiah Canaan",18,"Pullup Jump shot",1,1
"14555","Isaiah Canaan",18,"Step Back Jump shot",1,0
"14556","Isaiah Canaan",19,"Jump Shot",3,1
"14557","Isaiah Canaan",19,"Pullup Jump shot",2,0
"14558","Isaiah Canaan",19,"Step Back Jump shot",1,1
"14559","Isaiah Canaan",20,"Jump Shot",4,0
"14560","Isaiah Canaan",20,"Pullup Jump shot",2,1
"14561","Isaiah Canaan",20,"Step Back Jump shot",1,1
"14562","Isaiah Canaan",21,"Jump Shot",4,1
"14563","Isaiah Canaan",21,"Pullup Jump shot",1,0
"14564","Isaiah Canaan",21,"Step Back Jump shot",2,1
"14565","Isaiah Canaan",22,"Fadeaway Jump Shot",1,1
"14566","Isaiah Canaan",22,"Jump Shot",15,3
"14567","Isaiah Canaan",22,"Pullup Jump shot",1,1
"14568","Isaiah Canaan",22,"Turnaround Jump Shot",1,1
"14569","Isaiah Canaan",23,"Jump Shot",68,26
"14570","Isaiah Canaan",23,"Pullup Jump shot",3,2
"14571","Isaiah Canaan",23,"Step Back Jump shot",3,3
"14572","Isaiah Canaan",24,"Jump Shot",101,31
"14573","Isaiah Canaan",24,"Pullup Jump shot",4,3
"14574","Isaiah Canaan",24,"Running Jump Shot",1,1
"14575","Isaiah Canaan",24,"Running Pull-Up Jump Shot",2,1
"14576","Isaiah Canaan",24,"Step Back Jump shot",3,1
"14577","Isaiah Canaan",25,"Fadeaway Jump Shot",1,0
"14578","Isaiah Canaan",25,"Jump Shot",119,41
"14579","Isaiah Canaan",25,"Pullup Jump shot",13,9
"14580","Isaiah Canaan",25,"Running Jump Shot",6,3
"14581","Isaiah Canaan",25,"Running Pull-Up Jump Shot",2,1
"14582","Isaiah Canaan",25,"Step Back Jump shot",4,4
"14583","Isaiah Canaan",26,"Jump Shot",75,25
"14584","Isaiah Canaan",26,"Pullup Jump shot",5,4
"14585","Isaiah Canaan",26,"Running Jump Shot",1,1
"14586","Isaiah Canaan",26,"Running Pull-Up Jump Shot",2,2
"14587","Isaiah Canaan",26,"Step Back Jump shot",1,1
"14588","Isaiah Canaan",27,"Jump Shot",35,8
"14589","Isaiah Canaan",27,"Pullup Jump shot",1,0
"14590","Isaiah Canaan",28,"Jump Shot",14,3
"14591","Isaiah Canaan",29,"Jump Shot",3,0
"14592","Isaiah Canaan",30,"Jump Shot",1,0
"14593","Isaiah Canaan",31,"Jump Shot",1,0
"14594","Isaiah Canaan",32,"Jump Shot",1,1
"14595","Isaiah Canaan",39,"Jump Shot",1,0
"14596","Isaiah Thomas",0,"Driving Finger Roll Layup Shot",18,18
"14597","Isaiah Thomas",0,"Driving Layup Shot",49,33
"14598","Isaiah Thomas",0,"Driving Reverse Layup Shot",7,6
"14599","Isaiah Thomas",0,"Floating Jump shot",1,0
"14600","Isaiah Thomas",0,"Layup Shot",26,7
"14601","Isaiah Thomas",0,"Putback Layup Shot",1,1
"14602","Isaiah Thomas",0,"Reverse Layup Shot",2,1
"14603","Isaiah Thomas",0,"Running Finger Roll Layup Shot",3,2
"14604","Isaiah Thomas",0,"Running Layup Shot",19,16
"14605","Isaiah Thomas",0,"Running Reverse Layup Shot",2,2
"14606","Isaiah Thomas",1,"Cutting Layup Shot",6,6
"14607","Isaiah Thomas",1,"Driving Finger Roll Layup Shot",33,25
"14608","Isaiah Thomas",1,"Driving Floating Bank Jump Shot",1,1
"14609","Isaiah Thomas",1,"Driving Layup Shot",81,54
"14610","Isaiah Thomas",1,"Driving Reverse Layup Shot",14,10
"14611","Isaiah Thomas",1,"Finger Roll Layup Shot",1,1
"14612","Isaiah Thomas",1,"Layup Shot",42,4
"14613","Isaiah Thomas",1,"Reverse Layup Shot",1,0
"14614","Isaiah Thomas",1,"Running Finger Roll Layup Shot",6,6
"14615","Isaiah Thomas",1,"Running Layup Shot",24,19
"14616","Isaiah Thomas",1,"Running Reverse Layup Shot",1,1
"14617","Isaiah Thomas",2,"Cutting Layup Shot",2,1
"14618","Isaiah Thomas",2,"Driving Finger Roll Layup Shot",16,7
"14619","Isaiah Thomas",2,"Driving Hook Shot",1,0
"14620","Isaiah Thomas",2,"Driving Layup Shot",53,29
"14621","Isaiah Thomas",2,"Driving Reverse Layup Shot",8,7
"14622","Isaiah Thomas",2,"Finger Roll Layup Shot",1,0
"14623","Isaiah Thomas",2,"Layup Shot",30,1
"14624","Isaiah Thomas",2,"Reverse Layup Shot",1,1
"14625","Isaiah Thomas",2,"Running Finger Roll Layup Shot",2,2
"14626","Isaiah Thomas",2,"Running Layup Shot",19,12
"14627","Isaiah Thomas",3,"Driving Finger Roll Layup Shot",1,1
"14628","Isaiah Thomas",3,"Driving Floating Bank Jump Shot",1,1
"14629","Isaiah Thomas",3,"Driving Floating Jump Shot",4,1
"14630","Isaiah Thomas",3,"Driving Hook Shot",1,0
"14631","Isaiah Thomas",3,"Driving Layup Shot",9,2
"14632","Isaiah Thomas",3,"Floating Jump shot",3,1
"14633","Isaiah Thomas",3,"Jump Shot",13,0
"14634","Isaiah Thomas",3,"Layup Shot",2,1
"14635","Isaiah Thomas",3,"Running Jump Shot",1,1
"14636","Isaiah Thomas",4,"Driving Floating Jump Shot",8,4
"14637","Isaiah Thomas",4,"Driving Hook Shot",4,2
"14638","Isaiah Thomas",4,"Fadeaway Bank shot",1,0
"14639","Isaiah Thomas",4,"Floating Jump shot",8,2
"14640","Isaiah Thomas",4,"Jump Shot",12,0
"14641","Isaiah Thomas",4,"Layup Shot",1,0
"14642","Isaiah Thomas",4,"Running Jump Shot",1,1
"14643","Isaiah Thomas",4,"Running Layup Shot",1,0
"14644","Isaiah Thomas",5,"Driving Bank shot",1,1
"14645","Isaiah Thomas",5,"Driving Floating Bank Jump Shot",4,2
"14646","Isaiah Thomas",5,"Driving Floating Jump Shot",3,2
"14647","Isaiah Thomas",5,"Fadeaway Bank shot",1,1
"14648","Isaiah Thomas",5,"Fadeaway Jump Shot",1,0
"14649","Isaiah Thomas",5,"Floating Jump shot",4,0
"14650","Isaiah Thomas",5,"Jump Shot",12,2
"14651","Isaiah Thomas",5,"Running Jump Shot",4,2
"14652","Isaiah Thomas",6,"Driving Floating Bank Jump Shot",1,0
"14653","Isaiah Thomas",6,"Driving Floating Jump Shot",5,3
"14654","Isaiah Thomas",6,"Fadeaway Jump Shot",1,0
"14655","Isaiah Thomas",6,"Floating Jump shot",8,1
"14656","Isaiah Thomas",6,"Hook Shot",1,0
"14657","Isaiah Thomas",6,"Jump Bank Shot",1,0
"14658","Isaiah Thomas",6,"Jump Shot",12,2
"14659","Isaiah Thomas",6,"Pullup Jump shot",3,1
"14660","Isaiah Thomas",6,"Turnaround Jump Shot",1,1
"14661","Isaiah Thomas",7,"Driving Bank shot",1,1
"14662","Isaiah Thomas",7,"Driving Floating Jump Shot",4,3
"14663","Isaiah Thomas",7,"Driving Hook Shot",2,1
"14664","Isaiah Thomas",7,"Fadeaway Jump Shot",1,0
"14665","Isaiah Thomas",7,"Floating Jump shot",6,0
"14666","Isaiah Thomas",7,"Hook Shot",1,0
"14667","Isaiah Thomas",7,"Jump Shot",4,0
"14668","Isaiah Thomas",7,"Pullup Jump shot",3,2
"14669","Isaiah Thomas",7,"Step Back Jump shot",1,0
"14670","Isaiah Thomas",8,"Driving Floating Jump Shot",6,4
"14671","Isaiah Thomas",8,"Driving Hook Shot",1,1
"14672","Isaiah Thomas",8,"Fadeaway Jump Shot",2,0
"14673","Isaiah Thomas",8,"Floating Jump shot",5,2
"14674","Isaiah Thomas",8,"Jump Shot",3,1
"14675","Isaiah Thomas",8,"Turnaround Jump Shot",1,0
"14676","Isaiah Thomas",9,"Fadeaway Jump Shot",1,1
"14677","Isaiah Thomas",9,"Floating Jump shot",4,1
"14678","Isaiah Thomas",9,"Jump Shot",5,0
"14679","Isaiah Thomas",9,"Step Back Jump shot",2,2
"14680","Isaiah Thomas",10,"Driving Floating Jump Shot",5,2
"14681","Isaiah Thomas",10,"Fadeaway Jump Shot",4,2
"14682","Isaiah Thomas",10,"Floating Jump shot",5,3
"14683","Isaiah Thomas",10,"Jump Bank Shot",1,0
"14684","Isaiah Thomas",10,"Jump Shot",6,2
"14685","Isaiah Thomas",10,"Pullup Jump shot",2,0
"14686","Isaiah Thomas",10,"Step Back Jump shot",1,0
"14687","Isaiah Thomas",11,"Driving Bank shot",1,1
"14688","Isaiah Thomas",11,"Driving Floating Jump Shot",1,0
"14689","Isaiah Thomas",11,"Fadeaway Jump Shot",1,0
"14690","Isaiah Thomas",11,"Floating Jump shot",4,1
"14691","Isaiah Thomas",11,"Jump Bank Shot",1,0
"14692","Isaiah Thomas",11,"Jump Shot",7,1
"14693","Isaiah Thomas",11,"Step Back Jump shot",1,1
"14694","Isaiah Thomas",11,"Turnaround Jump Shot",1,0
"14695","Isaiah Thomas",12,"Driving Floating Jump Shot",2,0
"14696","Isaiah Thomas",12,"Fadeaway Jump Shot",2,0
"14697","Isaiah Thomas",12,"Floating Jump shot",7,3
"14698","Isaiah Thomas",12,"Jump Shot",13,3
"14699","Isaiah Thomas",12,"Pullup Jump shot",2,1
"14700","Isaiah Thomas",12,"Running Jump Shot",1,0
"14701","Isaiah Thomas",12,"Step Back Bank Jump Shot",1,1
"14702","Isaiah Thomas",12,"Step Back Jump shot",4,3
"14703","Isaiah Thomas",12,"Turnaround Jump Shot",1,0
"14704","Isaiah Thomas",13,"Fadeaway Jump Shot",2,1
"14705","Isaiah Thomas",13,"Floating Jump shot",3,2
"14706","Isaiah Thomas",13,"Jump Shot",12,4
"14707","Isaiah Thomas",13,"Pullup Jump shot",6,3
"14708","Isaiah Thomas",13,"Running Pull-Up Jump Shot",1,1
"14709","Isaiah Thomas",13,"Step Back Jump shot",2,1
"14710","Isaiah Thomas",13,"Turnaround Jump Shot",1,0
"14711","Isaiah Thomas",14,"Fadeaway Jump Shot",1,0
"14712","Isaiah Thomas",14,"Floating Jump shot",1,1
"14713","Isaiah Thomas",14,"Jump Shot",11,4
"14714","Isaiah Thomas",14,"Pullup Jump shot",4,2
"14715","Isaiah Thomas",14,"Step Back Jump shot",5,3
"14716","Isaiah Thomas",15,"Fadeaway Jump Shot",2,1
"14717","Isaiah Thomas",15,"Floating Jump shot",1,1
"14718","Isaiah Thomas",15,"Jump Shot",10,3
"14719","Isaiah Thomas",15,"Pullup Bank shot",1,0
"14720","Isaiah Thomas",15,"Pullup Jump shot",3,3
"14721","Isaiah Thomas",15,"Step Back Jump shot",4,1
"14722","Isaiah Thomas",16,"Fadeaway Jump Shot",1,0
"14723","Isaiah Thomas",16,"Floating Jump shot",1,1
"14724","Isaiah Thomas",16,"Jump Shot",3,0
"14725","Isaiah Thomas",16,"Pullup Jump shot",11,5
"14726","Isaiah Thomas",16,"Running Pull-Up Jump Shot",1,1
"14727","Isaiah Thomas",16,"Step Back Jump shot",3,2
"14728","Isaiah Thomas",17,"Fadeaway Jump Shot",2,1
"14729","Isaiah Thomas",17,"Jump Shot",7,0
"14730","Isaiah Thomas",17,"Pullup Bank shot",1,0
"14731","Isaiah Thomas",17,"Pullup Jump shot",5,2
"14732","Isaiah Thomas",17,"Step Back Jump shot",4,2
"14733","Isaiah Thomas",18,"Floating Jump shot",1,0
"14734","Isaiah Thomas",18,"Jump Shot",9,4
"14735","Isaiah Thomas",18,"Pullup Jump shot",9,3
"14736","Isaiah Thomas",18,"Step Back Jump shot",6,4
"14737","Isaiah Thomas",19,"Fadeaway Jump Shot",1,1
"14738","Isaiah Thomas",19,"Jump Shot",12,1
"14739","Isaiah Thomas",19,"Pullup Jump shot",5,3
"14740","Isaiah Thomas",19,"Step Back Jump shot",4,3
"14741","Isaiah Thomas",20,"Jump Shot",4,2
"14742","Isaiah Thomas",20,"Pullup Jump shot",1,0
"14743","Isaiah Thomas",20,"Running Jump Shot",1,0
"14744","Isaiah Thomas",21,"Jump Shot",9,3
"14745","Isaiah Thomas",21,"Pullup Jump shot",2,1
"14746","Isaiah Thomas",22,"Jump Shot",18,6
"14747","Isaiah Thomas",22,"Pullup Jump shot",3,2
"14748","Isaiah Thomas",22,"Running Pull-Up Jump Shot",1,1
"14749","Isaiah Thomas",22,"Step Back Jump shot",3,2
"14750","Isaiah Thomas",23,"Jump Shot",42,22
"14751","Isaiah Thomas",23,"Pullup Jump shot",2,0
"14752","Isaiah Thomas",23,"Running Jump Shot",2,1
"14753","Isaiah Thomas",23,"Step Back Jump shot",2,1
"14754","Isaiah Thomas",24,"Jump Bank Shot",1,0
"14755","Isaiah Thomas",24,"Jump Shot",120,39
"14756","Isaiah Thomas",24,"Pullup Jump shot",26,13
"14757","Isaiah Thomas",24,"Running Jump Shot",1,1
"14758","Isaiah Thomas",24,"Running Pull-Up Jump Shot",4,1
"14759","Isaiah Thomas",24,"Step Back Jump shot",2,1
"14760","Isaiah Thomas",25,"Floating Jump shot",1,0
"14761","Isaiah Thomas",25,"Jump Shot",130,44
"14762","Isaiah Thomas",25,"Pullup Jump shot",27,12
"14763","Isaiah Thomas",25,"Running Jump Shot",7,2
"14764","Isaiah Thomas",25,"Running Pull-Up Jump Shot",4,0
"14765","Isaiah Thomas",25,"Step Back Jump shot",2,0
"14766","Isaiah Thomas",26,"Jump Shot",40,10
"14767","Isaiah Thomas",26,"Pullup Jump shot",10,3
"14768","Isaiah Thomas",26,"Running Pull-Up Jump Shot",2,1
"14769","Isaiah Thomas",27,"Jump Shot",9,2
"14770","Isaiah Thomas",27,"Pullup Jump shot",4,3
"14771","Isaiah Thomas",28,"Jump Shot",7,2
"14772","Isaiah Thomas",28,"Pullup Jump shot",1,0
"14773","Isaiah Thomas",29,"Jump Shot",1,0
"14774","Isaiah Thomas",30,"Jump Shot",1,0
"14775","Isaiah Thomas",30,"Running Jump Shot",1,1
"14776","Isaiah Thomas",31,"Jump Shot",1,0
"14777","Isaiah Thomas",34,"Jump Shot",1,0
"14778","Isaiah Thomas",35,"Jump Shot",1,0
"14779","Ish Smith",0,"Cutting Dunk Shot",1,0
"14780","Ish Smith",0,"Driving Dunk Shot",5,5
"14781","Ish Smith",0,"Driving Finger Roll Layup Shot",5,4
"14782","Ish Smith",0,"Driving Layup Shot",26,20
"14783","Ish Smith",0,"Driving Reverse Layup Shot",1,0
"14784","Ish Smith",0,"Dunk Shot",1,0
"14785","Ish Smith",0,"Layup Shot",12,1
"14786","Ish Smith",0,"Putback Layup Shot",1,1
"14787","Ish Smith",0,"Reverse Layup Shot",4,1
"14788","Ish Smith",0,"Running Dunk Shot",2,2
"14789","Ish Smith",0,"Running Finger Roll Layup Shot",3,2
"14790","Ish Smith",0,"Running Layup Shot",3,2
"14791","Ish Smith",0,"Running Reverse Layup Shot",2,0
"14792","Ish Smith",0,"Tip Layup Shot",1,1
"14793","Ish Smith",1,"Alley Oop Layup shot",1,1
"14794","Ish Smith",1,"Cutting Finger Roll Layup Shot",1,1
"14795","Ish Smith",1,"Driving Finger Roll Layup Shot",16,16
"14796","Ish Smith",1,"Driving Floating Bank Jump Shot",1,1
"14797","Ish Smith",1,"Driving Layup Shot",43,32
"14798","Ish Smith",1,"Driving Reverse Layup Shot",6,2
"14799","Ish Smith",1,"Finger Roll Layup Shot",2,1
"14800","Ish Smith",1,"Layup Shot",41,4
"14801","Ish Smith",1,"Putback Layup Shot",1,1
"14802","Ish Smith",1,"Reverse Layup Shot",3,2
"14803","Ish Smith",1,"Running Finger Roll Layup Shot",4,3
"14804","Ish Smith",1,"Running Layup Shot",14,12
"14805","Ish Smith",1,"Running Pull-Up Jump Shot",1,1
"14806","Ish Smith",1,"Running Reverse Layup Shot",1,1
"14807","Ish Smith",1,"Tip Layup Shot",2,0
"14808","Ish Smith",2,"Cutting Layup Shot",1,1
"14809","Ish Smith",2,"Driving Finger Roll Layup Shot",8,5
"14810","Ish Smith",2,"Driving Layup Shot",44,30
"14811","Ish Smith",2,"Driving Reverse Layup Shot",5,5
"14812","Ish Smith",2,"Jump Bank Shot",1,0
"14813","Ish Smith",2,"Jump Shot",1,0
"14814","Ish Smith",2,"Layup Shot",42,7
"14815","Ish Smith",2,"Reverse Layup Shot",2,0
"14816","Ish Smith",2,"Running Dunk Shot",1,1
"14817","Ish Smith",2,"Running Finger Roll Layup Shot",2,2
"14818","Ish Smith",2,"Running Layup Shot",10,8
"14819","Ish Smith",2,"Running Reverse Layup Shot",1,1
"14820","Ish Smith",3,"Driving Finger Roll Layup Shot",3,3
"14821","Ish Smith",3,"Driving Hook Shot",1,1
"14822","Ish Smith",3,"Driving Layup Shot",5,4
"14823","Ish Smith",3,"Floating Jump shot",5,4
"14824","Ish Smith",3,"Jump Shot",23,3
"14825","Ish Smith",3,"Layup Shot",2,0
"14826","Ish Smith",3,"Pullup Jump shot",1,0
"14827","Ish Smith",3,"Running Finger Roll Layup Shot",1,1
"14828","Ish Smith",3,"Running Layup Shot",1,0
"14829","Ish Smith",4,"Driving Bank shot",3,1
"14830","Ish Smith",4,"Driving Finger Roll Layup Shot",1,1
"14831","Ish Smith",4,"Driving Floating Jump Shot",4,3
"14832","Ish Smith",4,"Driving Hook Shot",1,0
"14833","Ish Smith",4,"Driving Layup Shot",1,0
"14834","Ish Smith",4,"Floating Jump shot",3,1
"14835","Ish Smith",4,"Jump Bank Shot",2,2
"14836","Ish Smith",4,"Jump Shot",17,1
"14837","Ish Smith",4,"Pullup Jump shot",1,1
"14838","Ish Smith",4,"Running Jump Shot",4,1
"14839","Ish Smith",4,"Running Layup Shot",1,1
"14840","Ish Smith",4,"Turnaround Jump Shot",1,1
"14841","Ish Smith",5,"Driving Bank shot",3,3
"14842","Ish Smith",5,"Driving Floating Jump Shot",1,1
"14843","Ish Smith",5,"Driving Hook Shot",1,0
"14844","Ish Smith",5,"Floating Jump shot",2,2
"14845","Ish Smith",5,"Jump Bank Shot",1,1
"14846","Ish Smith",5,"Jump Shot",11,0
"14847","Ish Smith",5,"Pullup Bank shot",1,1
"14848","Ish Smith",5,"Running Jump Shot",1,1
"14849","Ish Smith",5,"Turnaround Jump Shot",1,0
"14850","Ish Smith",6,"Driving Bank shot",2,1
"14851","Ish Smith",6,"Driving Floating Bank Jump Shot",1,0
"14852","Ish Smith",6,"Driving Floating Jump Shot",4,3
"14853","Ish Smith",6,"Floating Jump shot",1,1
"14854","Ish Smith",6,"Jump Bank Shot",2,0
"14855","Ish Smith",6,"Jump Shot",15,2
"14856","Ish Smith",6,"Pullup Bank shot",1,0
"14857","Ish Smith",6,"Running Jump Shot",1,1
"14858","Ish Smith",6,"Turnaround Jump Shot",2,0
"14859","Ish Smith",7,"Driving Bank shot",1,1
"14860","Ish Smith",7,"Driving Floating Bank Jump Shot",2,0
"14861","Ish Smith",7,"Driving Floating Jump Shot",1,1
"14862","Ish Smith",7,"Floating Jump shot",3,2
"14863","Ish Smith",7,"Jump Bank Shot",1,0
"14864","Ish Smith",7,"Jump Shot",6,0
"14865","Ish Smith",7,"Pullup Jump shot",3,1
"14866","Ish Smith",7,"Running Jump Shot",2,1
"14867","Ish Smith",8,"Driving Bank shot",2,1
"14868","Ish Smith",8,"Driving Floating Bank Jump Shot",1,0
"14869","Ish Smith",8,"Driving Floating Jump Shot",3,1
"14870","Ish Smith",8,"Floating Jump shot",1,0
"14871","Ish Smith",8,"Jump Bank Shot",2,1
"14872","Ish Smith",8,"Jump Shot",2,0
"14873","Ish Smith",8,"Pullup Jump shot",1,0
"14874","Ish Smith",8,"Turnaround Jump Shot",1,0
"14875","Ish Smith",9,"Driving Bank shot",2,1
"14876","Ish Smith",9,"Driving Floating Bank Jump Shot",2,2
"14877","Ish Smith",9,"Driving Floating Jump Shot",3,1
"14878","Ish Smith",9,"Fadeaway Jump Shot",2,0
"14879","Ish Smith",9,"Jump Shot",6,1
"14880","Ish Smith",9,"Pullup Bank shot",1,1
"14881","Ish Smith",9,"Step Back Bank Jump Shot",1,1
"14882","Ish Smith",9,"Turnaround Fadeaway shot",1,0
"14883","Ish Smith",10,"Driving Bank shot",2,2
"14884","Ish Smith",10,"Jump Bank Shot",1,1
"14885","Ish Smith",10,"Jump Shot",6,1
"14886","Ish Smith",10,"Pullup Jump shot",2,0
"14887","Ish Smith",10,"Running Jump Shot",1,1
"14888","Ish Smith",11,"Fadeaway Jump Shot",2,0
"14889","Ish Smith",11,"Floating Jump shot",1,0
"14890","Ish Smith",11,"Jump Shot",2,1
"14891","Ish Smith",11,"Pullup Bank shot",2,2
"14892","Ish Smith",11,"Pullup Jump shot",2,2
"14893","Ish Smith",11,"Running Jump Shot",1,0
"14894","Ish Smith",11,"Step Back Jump shot",1,0
"14895","Ish Smith",12,"Jump Shot",13,4
"14896","Ish Smith",12,"Pullup Bank shot",1,1
"14897","Ish Smith",12,"Pullup Jump shot",4,3
"14898","Ish Smith",12,"Running Jump Shot",1,0
"14899","Ish Smith",12,"Step Back Jump shot",3,1
"14900","Ish Smith",13,"Fadeaway Jump Shot",1,0
"14901","Ish Smith",13,"Jump Bank Shot",1,0
"14902","Ish Smith",13,"Jump Shot",6,2
"14903","Ish Smith",13,"Pullup Jump shot",2,1
"14904","Ish Smith",13,"Running Jump Shot",1,0
"14905","Ish Smith",13,"Step Back Jump shot",2,0
"14906","Ish Smith",14,"Jump Shot",10,1
"14907","Ish Smith",14,"Pullup Jump shot",3,2
"14908","Ish Smith",14,"Step Back Jump shot",4,1
"14909","Ish Smith",15,"Fadeaway Jump Shot",1,1
"14910","Ish Smith",15,"Jump Shot",12,0
"14911","Ish Smith",15,"Pullup Jump shot",6,5
"14912","Ish Smith",15,"Step Back Jump shot",7,4
"14913","Ish Smith",16,"Fadeaway Jump Shot",4,1
"14914","Ish Smith",16,"Jump Shot",16,4
"14915","Ish Smith",16,"Pullup Bank shot",1,0
"14916","Ish Smith",16,"Pullup Jump shot",8,6
"14917","Ish Smith",16,"Step Back Jump shot",4,3
"14918","Ish Smith",16,"Turnaround Jump Shot",1,0
"14919","Ish Smith",17,"Fadeaway Bank shot",1,0
"14920","Ish Smith",17,"Floating Jump shot",1,0
"14921","Ish Smith",17,"Jump Shot",22,5
"14922","Ish Smith",17,"Pullup Jump shot",10,7
"14923","Ish Smith",17,"Running Jump Shot",1,0
"14924","Ish Smith",17,"Step Back Jump shot",3,1
"14925","Ish Smith",18,"Jump Shot",18,2
"14926","Ish Smith",18,"Pullup Jump shot",16,8
"14927","Ish Smith",18,"Step Back Jump shot",5,2
"14928","Ish Smith",19,"Jump Shot",26,8
"14929","Ish Smith",19,"Pullup Jump shot",10,5
"14930","Ish Smith",19,"Step Back Jump shot",2,0
"14931","Ish Smith",20,"Jump Shot",20,8
"14932","Ish Smith",20,"Pullup Jump shot",4,2
"14933","Ish Smith",20,"Step Back Jump shot",2,2
"14934","Ish Smith",21,"Jump Shot",14,1
"14935","Ish Smith",21,"Pullup Jump shot",1,1
"14936","Ish Smith",22,"Jump Shot",6,3
"14937","Ish Smith",23,"Jump Shot",17,5
"14938","Ish Smith",24,"Floating Jump shot",1,0
"14939","Ish Smith",24,"Jump Shot",38,11
"14940","Ish Smith",24,"Pullup Jump shot",3,2
"14941","Ish Smith",24,"Step Back Jump shot",1,1
"14942","Ish Smith",25,"Jump Shot",46,10
"14943","Ish Smith",25,"Pullup Jump shot",3,3
"14944","Ish Smith",25,"Step Back Jump shot",3,2
"14945","Ish Smith",26,"Jump Shot",27,10
"14946","Ish Smith",26,"Pullup Jump shot",3,1
"14947","Ish Smith",26,"Step Back Jump shot",2,1
"14948","Ish Smith",27,"Jump Shot",10,2
"14949","Ish Smith",27,"Pullup Jump shot",1,0
"14950","Ish Smith",28,"Jump Shot",6,4
"14951","Ish Smith",30,"Jump Shot",1,1
"14952","Ish Smith",31,"Jump Shot",1,0
"14953","Ish Smith",36,"Jump Shot",1,0
"14954","Ish Smith",39,"Jump Shot",1,0
"14955","Ish Smith",58,"Jump Shot",1,0
"14956","J.R. Smith",0,"Cutting Dunk Shot",2,2
"14957","J.R. Smith",0,"Cutting Layup Shot",1,1
"14958","J.R. Smith",0,"Driving Dunk Shot",1,1
"14959","J.R. Smith",0,"Driving Finger Roll Layup Shot",2,2
"14960","J.R. Smith",0,"Driving Layup Shot",2,2
"14961","J.R. Smith",0,"Dunk Shot",4,4
"14962","J.R. Smith",0,"Finger Roll Layup Shot",1,0
"14963","J.R. Smith",0,"Layup Shot",7,3
"14964","J.R. Smith",0,"Reverse Layup Shot",2,2
"14965","J.R. Smith",0,"Running Dunk Shot",3,3
"14966","J.R. Smith",0,"Running Finger Roll Layup Shot",1,1
"14967","J.R. Smith",0,"Running Layup Shot",1,1
"14968","J.R. Smith",0,"Tip Layup Shot",2,0
"14969","J.R. Smith",1,"Cutting Layup Shot",4,2
"14970","J.R. Smith",1,"Driving Finger Roll Layup Shot",2,2
"14971","J.R. Smith",1,"Driving Layup Shot",5,2
"14972","J.R. Smith",1,"Finger Roll Layup Shot",1,1
"14973","J.R. Smith",1,"Layup Shot",2,1
"14974","J.R. Smith",1,"Reverse Layup Shot",3,2
"14975","J.R. Smith",1,"Running Dunk Shot",1,1
"14976","J.R. Smith",1,"Running Layup Shot",1,1
"14977","J.R. Smith",2,"Driving Finger Roll Layup Shot",2,2
"14978","J.R. Smith",2,"Driving Layup Shot",9,4
"14979","J.R. Smith",2,"Driving Reverse Layup Shot",1,0
"14980","J.R. Smith",2,"Layup Shot",5,1
"14981","J.R. Smith",2,"Reverse Layup Shot",2,1
"14982","J.R. Smith",2,"Running Layup Shot",1,1
"14983","J.R. Smith",3,"Driving Finger Roll Layup Shot",1,1
"14984","J.R. Smith",3,"Driving Floating Jump Shot",1,0
"14985","J.R. Smith",3,"Driving Layup Shot",4,2
"14986","J.R. Smith",3,"Jump Shot",3,0
"14987","J.R. Smith",3,"Reverse Layup Shot",1,0
"14988","J.R. Smith",4,"Driving Finger Roll Layup Shot",2,1
"14989","J.R. Smith",4,"Floating Jump shot",3,1
"14990","J.R. Smith",4,"Jump Shot",4,1
"14991","J.R. Smith",4,"Running Jump Shot",1,1
"14992","J.R. Smith",5,"Driving Floating Jump Shot",3,2
"14993","J.R. Smith",5,"Floating Jump shot",5,4
"14994","J.R. Smith",5,"Hook Shot",1,0
"14995","J.R. Smith",5,"Jump Shot",3,1
"14996","J.R. Smith",5,"Running Jump Shot",3,0
"14997","J.R. Smith",6,"Driving Bank shot",1,1
"14998","J.R. Smith",6,"Driving Floating Jump Shot",2,0
"14999","J.R. Smith",6,"Floating Jump shot",6,5
"15000","J.R. Smith",6,"Jump Shot",3,0
"15001","J.R. Smith",6,"Pullup Jump shot",1,1
"15002","J.R. Smith",6,"Running Jump Shot",2,0
"15003","J.R. Smith",6,"Turnaround Jump Shot",1,1
"15004","J.R. Smith",7,"Driving Floating Bank Jump Shot",1,0
"15005","J.R. Smith",7,"Driving Floating Jump Shot",2,1
"15006","J.R. Smith",7,"Floating Jump shot",5,1
"15007","J.R. Smith",7,"Hook Shot",1,0
"15008","J.R. Smith",7,"Jump Shot",4,0
"15009","J.R. Smith",7,"Running Jump Shot",4,2
"15010","J.R. Smith",7,"Turnaround Jump Shot",2,1
"15011","J.R. Smith",8,"Floating Jump shot",7,4
"15012","J.R. Smith",8,"Jump Bank Shot",1,0
"15013","J.R. Smith",8,"Jump Shot",2,0
