"","PLAYER_NAME","SHOT_DISTANCE","PERIOD","Shot_Quantity","Made_Quantity","Percentage"
"20126","Jrue Holiday",17,1,9,4,0.444444444444444
"20127","Jrue Holiday",17,2,4,2,0.5
"20128","Jrue Holiday",17,3,8,3,0.375
"20129","Jrue Holiday",17,4,7,3,0.428571428571429
"20130","Julius Randle",17,1,12,3,0.25
"20131","Julius Randle",17,2,5,1,0.2
"20132","Julius Randle",17,3,5,3,0.6
"20133","Julius Randle",17,4,2,0,0
"20134","Justin Holiday",17,1,1,0,0
"20135","Justin Holiday",17,2,1,1,1
"20136","Justin Holiday",17,3,2,1,0.5
"20137","Justin Holiday",17,4,1,0,0
"20138","Jusuf Nurkic",17,1,1,0,0
"20139","Jusuf Nurkic",17,4,1,0,0
"20140","KJ McDaniels",17,3,1,0,0
"20141","KJ McDaniels",17,4,1,1,1
"20142","Kawhi Leonard",17,1,18,6,0.333333333333333
"20143","Kawhi Leonard",17,2,10,2,0.2
"20144","Kawhi Leonard",17,3,13,6,0.461538461538462
"20145","Kawhi Leonard",17,4,4,2,0.5
"20146","Kelly Olynyk",17,1,3,0,0
"20147","Kelly Olynyk",17,2,3,0,0
"20148","Kelly Olynyk",17,3,2,1,0.5
"20149","Kelly Olynyk",17,4,3,0,0
"20150","Kemba Walker",17,1,17,7,0.411764705882353
"20151","Kemba Walker",17,2,8,3,0.375
"20152","Kemba Walker",17,3,14,3,0.214285714285714
"20153","Kemba Walker",17,4,7,2,0.285714285714286
"20154","Kemba Walker",17,5,3,1,0.333333333333333
"20155","Kendall Marshall",17,1,1,1,1
"20156","Kendrick Perkins",17,1,1,0,0
"20157","Kendrick Perkins",17,4,1,0,0
"20158","Kenneth Faried",17,1,3,2,0.666666666666667
"20159","Kenneth Faried",17,3,5,2,0.4
"20160","Kent Bazemore",17,1,4,2,0.5
"20161","Kent Bazemore",17,3,1,0,0
"20162","Kent Bazemore",17,4,1,0,0
"20163","Kentavious Caldwell-Pope",17,1,15,6,0.4
"20164","Kentavious Caldwell-Pope",17,2,6,2,0.333333333333333
"20165","Kentavious Caldwell-Pope",17,3,2,0,0
"20166","Kentavious Caldwell-Pope",17,4,8,5,0.625
"20167","Kevin Durant",17,1,12,5,0.416666666666667
"20168","Kevin Durant",17,2,16,7,0.4375
"20169","Kevin Durant",17,3,10,4,0.4
"20170","Kevin Durant",17,4,13,7,0.538461538461538
"20171","Kevin Garnett",17,1,6,2,0.333333333333333
"20172","Kevin Love",17,1,7,3,0.428571428571429
"20173","Kevin Love",17,2,7,2,0.285714285714286
"20174","Kevin Love",17,3,4,0,0
"20175","Kevin Love",17,4,1,1,1
"20176","Kevin Martin",17,1,5,3,0.6
"20177","Kevin Martin",17,2,8,3,0.375
"20178","Kevin Martin",17,3,7,2,0.285714285714286
"20179","Kevin Martin",17,4,4,3,0.75
"20180","Kevin Seraphin",17,1,2,0,0
"20181","Kevin Seraphin",17,2,4,3,0.75
"20182","Kevin Seraphin",17,3,4,2,0.5
"20183","Kevin Seraphin",17,4,1,1,1
"20184","Khris Middleton",17,1,12,5,0.416666666666667
"20185","Khris Middleton",17,2,9,4,0.444444444444444
"20186","Khris Middleton",17,3,25,14,0.56
"20187","Khris Middleton",17,4,9,4,0.444444444444444
"20188","Kirk Hinrich",17,1,1,1,1
"20189","Kirk Hinrich",17,3,1,0,0
"20190","Klay Thompson",17,1,15,9,0.6
"20191","Klay Thompson",17,2,4,3,0.75
"20192","Klay Thompson",17,3,11,7,0.636363636363636
"20193","Klay Thompson",17,4,4,1,0.25
"20194","Klay Thompson",17,5,2,0,0
"20195","Kobe Bryant",17,1,17,6,0.352941176470588
"20196","Kobe Bryant",17,2,7,4,0.571428571428571
"20197","Kobe Bryant",17,3,10,1,0.1
"20198","Kobe Bryant",17,4,5,0,0
"20199","Kris Humphries",17,1,2,2,1
"20200","Kris Humphries",17,2,3,0,0
"20201","Kris Humphries",17,3,4,2,0.5
"20202","Kris Humphries",17,4,3,2,0.666666666666667
"20203","Kyle Anderson",17,1,4,3,0.75
"20204","Kyle Anderson",17,2,3,3,1
"20205","Kyle Anderson",17,3,6,2,0.333333333333333
"20206","Kyle Anderson",17,4,10,6,0.6
"20207","Kyle Korver",17,1,8,2,0.25
"20208","Kyle Korver",17,2,4,3,0.75
"20209","Kyle Korver",17,3,5,1,0.2
"20210","Kyle Korver",17,4,1,0,0
"20211","Kyle Lowry",17,1,4,1,0.25
"20212","Kyle Lowry",17,2,2,1,0.5
"20213","Kyle Lowry",17,3,3,1,0.333333333333333
"20214","Kyle Lowry",17,4,10,6,0.6
"20215","Kyle O'Quinn",17,1,8,3,0.375
"20216","Kyle O'Quinn",17,2,3,1,0.333333333333333
"20217","Kyle O'Quinn",17,3,3,1,0.333333333333333
"20218","Kyle O'Quinn",17,4,7,2,0.285714285714286
"20219","Kyle Singler",17,1,1,1,1
"20220","Kyrie Irving",17,1,4,1,0.25
"20221","Kyrie Irving",17,2,9,4,0.444444444444444
"20222","Kyrie Irving",17,3,9,5,0.555555555555556
"20223","Kyrie Irving",17,4,10,6,0.6
"20224","LaMarcus Aldridge",17,1,20,10,0.5
"20225","LaMarcus Aldridge",17,2,13,5,0.384615384615385
"20226","LaMarcus Aldridge",17,3,18,11,0.611111111111111
"20227","LaMarcus Aldridge",17,4,9,7,0.777777777777778
"20228","Lance Stephenson",17,1,5,3,0.6
"20229","Lance Stephenson",17,2,8,3,0.375
"20230","Lance Stephenson",17,3,7,5,0.714285714285714
"20231","Lance Stephenson",17,4,6,1,0.166666666666667
"20232","Lance Thomas",17,1,4,2,0.5
"20233","Lance Thomas",17,2,4,1,0.25
"20234","Lance Thomas",17,3,4,2,0.5
"20235","Lance Thomas",17,4,3,0,0
"20236","Langston Galloway",17,1,2,0,0
"20237","Langston Galloway",17,2,4,2,0.5
"20238","Langston Galloway",17,3,4,2,0.5
"20239","Langston Galloway",17,4,5,2,0.4
"20240","Lavoy Allen",17,1,4,1,0.25
"20241","Lavoy Allen",17,2,4,1,0.25
"20242","Lavoy Allen",17,3,5,2,0.4
"20243","Lavoy Allen",17,4,3,2,0.666666666666667
"20244","LeBron James",17,1,8,3,0.375
"20245","LeBron James",17,2,9,1,0.111111111111111
"20246","LeBron James",17,3,13,5,0.384615384615385
"20247","LeBron James",17,4,7,2,0.285714285714286
"20248","Leandro Barbosa",17,2,2,1,0.5
"20249","Leandro Barbosa",17,3,1,0,0
"20250","Leandro Barbosa",17,4,3,0,0
"20251","Lorenzo Brown",17,1,1,0,0
"20252","Lorenzo Brown",17,2,2,0,0
"20253","Lou Amundson",17,4,4,0,0
"20254","Lou Williams",17,1,2,1,0.5
"20255","Lou Williams",17,2,4,1,0.25
"20256","Lou Williams",17,3,8,5,0.625
"20257","Lou Williams",17,4,3,0,0
"20258","Luc Mbah a Moute",17,1,1,0,0
"20259","Luc Mbah a Moute",17,3,3,2,0.666666666666667
"20260","Lucas Nogueira",17,3,1,0,0
"20261","Luis Scola",17,1,7,4,0.571428571428571
"20262","Luis Scola",17,2,2,2,1
"20263","Luis Scola",17,3,2,0,0
"20264","Luis Scola",17,4,2,1,0.5
"20265","Luke Babbitt",17,2,2,1,0.5
"20266","Luke Babbitt",17,4,1,1,1
"20267","Luol Deng",17,1,5,2,0.4
"20268","Luol Deng",17,2,4,0,0
"20269","Luol Deng",17,3,5,2,0.4
"20270","Luol Deng",17,4,2,1,0.5
"20271","Luol Deng",17,5,1,0,0
"20272","Manu Ginobili",17,1,2,2,1
"20273","Manu Ginobili",17,2,1,1,1
"20274","Manu Ginobili",17,3,2,1,0.5
"20275","Manu Ginobili",17,4,3,0,0
"20276","Marc Gasol",17,1,18,8,0.444444444444444
"20277","Marc Gasol",17,2,8,6,0.75
"20278","Marc Gasol",17,3,10,5,0.5
"20279","Marc Gasol",17,4,4,2,0.5
"20280","Marcin Gortat",17,1,3,1,0.333333333333333
"20281","Marcin Gortat",17,4,1,0,0
"20282","Marco Belinelli",17,1,10,5,0.5
"20283","Marco Belinelli",17,2,17,7,0.411764705882353
"20284","Marco Belinelli",17,3,3,1,0.333333333333333
"20285","Marco Belinelli",17,4,6,4,0.666666666666667
"20286","Marcus Morris",17,1,16,9,0.5625
"20287","Marcus Morris",17,2,12,4,0.333333333333333
"20288","Marcus Morris",17,3,9,6,0.666666666666667
"20289","Marcus Morris",17,4,8,3,0.375
"20290","Marcus Morris",17,7,1,0,0
"20291","Marcus Smart",17,1,2,2,1
"20292","Marcus Smart",17,2,4,3,0.75
"20293","Marcus Smart",17,3,1,0,0
"20294","Marcus Smart",17,4,2,0,0
"20295","Marcus Thornton",17,1,1,0,0
"20296","Marcus Thornton",17,2,6,2,0.333333333333333
"20297","Marcus Thornton",17,3,5,2,0.4
"20298","Marcus Thornton",17,4,3,1,0.333333333333333
"20299","Mario Chalmers",17,2,1,0,0
"20300","Mario Chalmers",17,4,4,0,0
"20301","Markel Brown",17,2,1,0,0
"20302","Markel Brown",17,3,3,3,1
"20303","Markel Brown",17,4,2,2,1
"20304","Markieff Morris",17,1,13,4,0.307692307692308
"20305","Markieff Morris",17,2,7,2,0.285714285714286
"20306","Markieff Morris",17,3,10,2,0.2
"20307","Markieff Morris",17,4,2,1,0.5
"20308","Marreese Speights",17,1,3,1,0.333333333333333
"20309","Marreese Speights",17,2,18,9,0.5
"20310","Marreese Speights",17,3,6,3,0.5
"20311","Marreese Speights",17,4,13,4,0.307692307692308
"20312","Marreese Speights",17,5,1,1,1
"20313","Marvin Williams",17,1,1,1,1
"20314","Marvin Williams",17,2,1,0,0
"20315","Marvin Williams",17,3,5,1,0.2
"20316","Marvin Williams",17,4,1,0,0
"20317","Mason Plumlee",17,1,2,0,0
"20318","Mason Plumlee",17,2,2,2,1
"20319","Mason Plumlee",17,3,2,0,0
"20320","Mason Plumlee",17,4,1,0,0
"20321","Matt Barnes",17,4,1,0,0
"20322","Matt Bonner",17,4,1,1,1
"20323","Matthew Dellavedova",17,1,1,0,0
"20324","Matthew Dellavedova",17,2,1,1,1
"20325","Matthew Dellavedova",17,3,2,1,0.5
"20326","Matthew Dellavedova",17,4,1,0,0
"20327","Maurice Harkless",17,2,1,0,0
"20328","Maurice Harkless",17,4,1,0,0
"20329","Meyers Leonard",17,1,7,5,0.714285714285714
"20330","Meyers Leonard",17,2,2,1,0.5
"20331","Meyers Leonard",17,3,1,1,1
"20332","Meyers Leonard",17,4,5,2,0.4
"20333","Michael Beasley",17,1,1,0,0
"20334","Michael Beasley",17,2,2,2,1
"20335","Michael Beasley",17,3,1,1,1
"20336","Michael Beasley",17,4,1,1,1
"20337","Michael Carter-Williams",17,1,4,1,0.25
"20338","Michael Carter-Williams",17,2,6,3,0.5
"20339","Michael Carter-Williams",17,3,7,2,0.285714285714286
"20340","Michael Carter-Williams",17,4,2,1,0.5
"20341","Michael Carter-Williams",17,5,1,1,1
"20342","Mike Conley",17,1,5,4,0.8
"20343","Mike Conley",17,2,6,1,0.166666666666667
"20344","Mike Conley",17,3,6,3,0.5
"20345","Mike Conley",17,4,4,0,0
"20346","Mike Dunleavy",17,1,1,1,1
"20347","Mike Dunleavy",17,2,1,0,0
"20348","Mike Miller",17,3,1,0,0
"20349","Mike Muscala",17,1,2,1,0.5
"20350","Mike Muscala",17,2,1,1,1
"20351","Mike Muscala",17,4,1,0,0
"20352","Mike Scott",17,2,5,0,0
"20353","Mike Scott",17,3,4,1,0.25
"20354","Mike Scott",17,4,3,1,0.333333333333333
"20355","Mirza Teletovic",17,1,2,0,0
"20356","Mirza Teletovic",17,2,7,2,0.285714285714286
"20357","Mirza Teletovic",17,3,2,1,0.5
"20358","Mirza Teletovic",17,4,3,1,0.333333333333333
"20359","Mitch McGary",17,4,1,1,1
"20360","Mo Williams",17,1,9,8,0.888888888888889
"20361","Mo Williams",17,2,5,2,0.4
"20362","Mo Williams",17,3,2,0,0
"20363","Mo Williams",17,4,4,0,0
"20364","Monta Ellis",17,1,16,9,0.5625
"20365","Monta Ellis",17,2,9,4,0.444444444444444
"20366","Monta Ellis",17,3,16,10,0.625
"20367","Monta Ellis",17,4,15,5,0.333333333333333
"20368","Nene",17,1,3,2,0.666666666666667
"20369","Nene",17,2,4,2,0.5
"20370","Nene",17,3,3,3,1
"20371","Nene",17,4,8,1,0.125
"20372","Nene",17,5,1,0,0
"20373","Nerlens Noel",17,1,9,1,0.111111111111111
"20374","Nerlens Noel",17,2,4,0,0
"20375","Nerlens Noel",17,3,2,0,0
"20376","Nerlens Noel",17,4,1,0,0
"20377","Nick Collison",17,2,1,0,0
"20378","Nick Collison",17,4,1,0,0
"20379","Nick Young",17,1,3,1,0.333333333333333
"20380","Nick Young",17,2,6,4,0.666666666666667
"20381","Nick Young",17,3,3,3,1
"20382","Nick Young",17,4,6,1,0.166666666666667
"20383","Nicolas Batum",17,1,14,5,0.357142857142857
"20384","Nicolas Batum",17,2,12,6,0.5
"20385","Nicolas Batum",17,3,12,3,0.25
"20386","Nicolas Batum",17,4,6,4,0.666666666666667
"20387","Nik Stauskas",17,1,2,1,0.5
"20388","Nik Stauskas",17,2,1,1,1
"20389","Nik Stauskas",17,4,3,1,0.333333333333333
"20390","Nikola Mirotic",17,1,3,1,0.333333333333333
"20391","Nikola Vucevic",17,1,16,8,0.5
"20392","Nikola Vucevic",17,2,10,4,0.4
"20393","Nikola Vucevic",17,3,27,14,0.518518518518518
"20394","Nikola Vucevic",17,4,8,1,0.125
"20395","Nikola Vucevic",17,5,1,0,0
"20396","Noah Vonleh",17,1,2,1,0.5
"20397","Noah Vonleh",17,3,1,0,0
"20398","Noah Vonleh",17,4,1,0,0
"20399","Norris Cole",17,1,13,5,0.384615384615385
"20400","Norris Cole",17,2,7,3,0.428571428571429
"20401","Norris Cole",17,3,8,3,0.375
"20402","Norris Cole",17,4,2,1,0.5
"20403","O.J. Mayo",17,1,2,2,1
"20404","O.J. Mayo",17,2,5,3,0.6
"20405","O.J. Mayo",17,3,3,1,0.333333333333333
"20406","O.J. Mayo",17,4,4,1,0.25
"20407","Omer Asik",17,3,1,0,0
"20408","Otto Porter",17,1,14,7,0.5
"20409","Otto Porter",17,2,4,2,0.5
"20410","Otto Porter",17,3,11,5,0.454545454545455
"20411","Otto Porter",17,4,3,2,0.666666666666667
"20412","PJ Hairston",17,2,1,1,1
"20413","PJ Hairston",17,3,3,0,0
"20414","PJ Tucker",17,1,1,1,1
"20415","PJ Tucker",17,2,1,0,0
"20416","PJ Tucker",17,3,2,0,0
"20417","Patrick Beverley",17,1,1,1,1
"20418","Patrick Beverley",17,2,3,2,0.666666666666667
"20419","Patrick Beverley",17,4,1,0,0
"20420","Patrick Patterson",17,1,1,0,0
"20421","Patrick Patterson",17,2,3,2,0.666666666666667
"20422","Patrick Patterson",17,3,1,1,1
"20423","Patrick Patterson",17,4,1,1,1
"20424","Patty Mills",17,1,6,2,0.333333333333333
"20425","Patty Mills",17,2,10,5,0.5
"20426","Patty Mills",17,3,7,3,0.428571428571429
"20427","Patty Mills",17,4,3,1,0.333333333333333
"20428","Pau Gasol",17,1,21,7,0.333333333333333
"20429","Pau Gasol",17,2,15,9,0.6
"20430","Pau Gasol",17,3,22,9,0.409090909090909
"20431","Pau Gasol",17,4,7,3,0.428571428571429
"20432","Paul George",17,1,26,10,0.384615384615385
"20433","Paul George",17,2,3,1,0.333333333333333
"20434","Paul George",17,3,15,6,0.4
"20435","Paul George",17,4,12,5,0.416666666666667
"20436","Paul George",17,5,1,1,1
"20437","Paul Millsap",17,1,6,2,0.333333333333333
"20438","Paul Millsap",17,2,4,0,0
"20439","Paul Millsap",17,3,10,4,0.4
"20440","Paul Millsap",17,4,2,0,0
"20441","Paul Pierce",17,1,6,4,0.666666666666667
"20442","Paul Pierce",17,2,3,3,1
"20443","Paul Pierce",17,3,2,2,1
"20444","Paul Pierce",17,4,2,1,0.5
"20445","Phil Pressey",17,1,1,0,0
"20446","Phil Pressey",17,2,1,1,1
"20447","Phil Pressey",17,3,1,0,0
"20448","Quincy Acy",17,1,2,0,0
"20449","Quincy Acy",17,3,2,1,0.5
"20450","Quincy Acy",17,4,1,0,0
"20451","Rajon Rondo",17,1,3,0,0
"20452","Rajon Rondo",17,2,2,1,0.5
"20453","Rajon Rondo",17,3,8,6,0.75
"20454","Rajon Rondo",17,4,2,0,0
"20455","Rajon Rondo",17,5,1,0,0
"20456","Ramon Sessions",17,1,2,1,0.5
"20457","Ramon Sessions",17,4,2,2,1
"20458","Randy Foye",17,1,1,1,1
"20459","Randy Foye",17,2,3,1,0.333333333333333
"20460","Randy Foye",17,3,2,0,0
"20461","Randy Foye",17,4,3,1,0.333333333333333
"20462","Rasual Butler",17,2,1,1,1
"20463","Rasual Butler",17,3,1,1,1
"20464","Rasual Butler",17,4,2,1,0.5
"20465","Ray McCallum",17,1,2,0,0
"20466","Ray McCallum",17,2,3,1,0.333333333333333
"20467","Ray McCallum",17,4,2,1,0.5
"20468","Raymond Felton",17,1,8,2,0.25
"20469","Raymond Felton",17,2,2,1,0.5
"20470","Raymond Felton",17,3,3,0,0
"20471","Raymond Felton",17,4,3,1,0.333333333333333
"20472","Raymond Felton",17,5,1,0,0
"20473","Reggie Jackson",17,1,10,4,0.4
"20474","Reggie Jackson",17,2,5,2,0.4
"20475","Reggie Jackson",17,3,6,1,0.166666666666667
"20476","Reggie Jackson",17,4,8,1,0.125
"20477","Richard Jefferson",17,1,1,0,0
"20478","Richard Jefferson",17,2,2,1,0.5
"20479","Richard Jefferson",17,4,2,1,0.5
"20480","Ricky Rubio",17,1,12,5,0.416666666666667
"20481","Ricky Rubio",17,2,7,4,0.571428571428571
"20482","Ricky Rubio",17,3,8,0,0
"20483","Ricky Rubio",17,4,6,1,0.166666666666667
"20484","Robert Covington",17,1,1,1,1
"20485","Robert Covington",17,2,2,2,1
"20486","Robert Covington",17,3,1,1,1
"20487","Robert Sacre",17,2,2,1,0.5
"20488","Robert Sacre",17,3,1,0,0
"20489","Robin Lopez",17,1,4,1,0.25
"20490","Robin Lopez",17,2,1,1,1
"20491","Robin Lopez",17,3,4,1,0.25
"20492","Rodney Hood",17,1,3,1,0.333333333333333
"20493","Rodney Hood",17,2,7,0,0
"20494","Rodney Hood",17,3,3,1,0.333333333333333
"20495","Rodney Hood",17,4,6,2,0.333333333333333
"20496","Rodney Stuckey",17,1,9,3,0.333333333333333
"20497","Rodney Stuckey",17,2,8,4,0.5
"20498","Rodney Stuckey",17,3,4,2,0.5
"20499","Rodney Stuckey",17,4,6,2,0.333333333333333
"20500","Ronnie Price",17,1,1,0,0
"20501","Ronnie Price",17,2,1,0,0
"20502","Ronnie Price",17,3,2,1,0.5
"20503","Roy Hibbert",17,1,9,5,0.555555555555556
"20504","Roy Hibbert",17,2,2,0,0
"20505","Roy Hibbert",17,3,12,5,0.416666666666667
"20506","Roy Hibbert",17,4,3,1,0.333333333333333
"20507","Rudy Gay",17,1,7,3,0.428571428571429
"20508","Rudy Gay",17,2,8,2,0.25
"20509","Rudy Gay",17,3,5,1,0.2
"20510","Rudy Gay",17,4,6,1,0.166666666666667
"20511","Rudy Gobert",17,1,1,0,0
"20512","Rudy Gobert",17,3,1,1,1
"20513","Russell Westbrook",17,1,11,5,0.454545454545455
"20514","Russell Westbrook",17,2,7,2,0.285714285714286
"20515","Russell Westbrook",17,3,9,0,0
"20516","Russell Westbrook",17,4,8,1,0.125
"20517","Russell Westbrook",17,5,1,1,1
"20518","Russell Westbrook",17,6,1,1,1
"20519","Ryan Anderson",17,1,5,1,0.2
"20520","Ryan Anderson",17,2,12,3,0.25
"20521","Ryan Anderson",17,3,5,1,0.2
"20522","Ryan Anderson",17,4,5,3,0.6
"20523","Ryan Hollins",17,1,1,0,0
"20524","Ryan Hollins",17,4,1,0,0
"20525","Ryan Kelly",17,2,1,0,0
"20526","Ryan Kelly",17,4,3,1,0.333333333333333
"20527","Sean Kilpatrick",17,2,3,3,1
"20528","Sean Kilpatrick",17,4,2,2,1
"20529","Serge Ibaka",17,1,19,9,0.473684210526316
"20530","Serge Ibaka",17,2,9,5,0.555555555555556
"20531","Serge Ibaka",17,3,21,7,0.333333333333333
"20532","Serge Ibaka",17,4,10,4,0.4
"20533","Serge Ibaka",17,5,1,0,0
"20534","Sergey Karasev",17,1,1,1,1
"20535","Sergey Karasev",17,4,1,1,1
"20536","Seth Curry",17,2,1,1,1
"20537","Seth Curry",17,3,2,0,0
"20538","Seth Curry",17,4,1,1,1
"20539","Shabazz Muhammad",17,2,3,1,0.333333333333333
"20540","Shabazz Muhammad",17,4,4,0,0
"20541","Shabazz Napier",17,2,2,0,0
"20542","Shabazz Napier",17,3,1,0,0
"20543","Shabazz Napier",17,4,2,1,0.5
"20544","Shabazz Napier",17,5,1,1,1
"20545","Shane Larkin",17,1,4,1,0.25
"20546","Shane Larkin",17,2,9,3,0.333333333333333
"20547","Shane Larkin",17,4,5,2,0.4
"20548","Shaun Livingston",17,1,1,0,0
"20549","Shaun Livingston",17,2,10,4,0.4
"20550","Shaun Livingston",17,4,6,3,0.5
"20551","Shelvin Mack",17,1,2,0,0
"20552","Shelvin Mack",17,2,2,0,0
"20553","Shelvin Mack",17,3,2,2,1
"20554","Shelvin Mack",17,4,3,1,0.333333333333333
"20555","Solomon Hill",17,1,1,0,0
"20556","Solomon Hill",17,2,1,0,0
"20557","Spencer Dinwiddie",17,2,1,0,0
"20558","Spencer Dinwiddie",17,3,1,0,0
"20559","Spencer Dinwiddie",17,4,1,1,1
"20560","Spencer Hawes",17,1,1,0,0
"20561","Spencer Hawes",17,2,1,1,1
"20562","Spencer Hawes",17,3,1,0,0
"20563","Spencer Hawes",17,4,3,0,0
"20564","Stephen Curry",17,1,9,4,0.444444444444444
"20565","Stephen Curry",17,2,3,2,0.666666666666667
"20566","Stephen Curry",17,3,2,1,0.5
"20567","Stephen Curry",17,4,5,3,0.6
"20568","Stephen Curry",17,5,2,0,0
"20569","Steve Blake",17,1,3,3,1
"20570","Steven Adams",17,2,1,0,0
"20571","TJ Warren",17,1,6,1,0.166666666666667
"20572","TJ Warren",17,2,6,2,0.333333333333333
"20573","TJ Warren",17,3,3,1,0.333333333333333
"20574","TJ Warren",17,4,7,4,0.571428571428571
"20575","Taj Gibson",17,1,6,2,0.333333333333333
"20576","Taj Gibson",17,2,1,0,0
"20577","Taj Gibson",17,3,1,1,1
"20578","Taj Gibson",17,4,2,1,0.5
"20579","Tarik Black",17,4,1,0,0
"20580","Tayshaun Prince",17,1,4,0,0
"20581","Tayshaun Prince",17,2,5,3,0.6
"20582","Tayshaun Prince",17,3,2,0,0
"20583","Tayshaun Prince",17,4,4,2,0.5
"20584","Terrence Jones",17,3,2,1,0.5
"20585","Terrence Ross",17,1,4,1,0.25
"20586","Terrence Ross",17,2,9,6,0.666666666666667
"20587","Terrence Ross",17,3,2,1,0.5
"20588","Terrence Ross",17,4,6,2,0.333333333333333
"20589","Thabo Sefolosha",17,1,5,2,0.4
"20590","Thabo Sefolosha",17,2,2,2,1
"20591","Thabo Sefolosha",17,4,3,2,0.666666666666667
"20592","Thaddeus Young",17,1,18,8,0.444444444444444
"20593","Thaddeus Young",17,2,10,6,0.6
"20594","Thaddeus Young",17,3,13,7,0.538461538461538
"20595","Thaddeus Young",17,4,5,1,0.2
"20596","Thomas Robinson",17,1,3,2,0.666666666666667
"20597","Thomas Robinson",17,2,3,0,0
"20598","Thomas Robinson",17,4,2,0,0
"20599","Tiago Splitter",17,2,1,1,1
"20600","Tim Duncan",17,1,6,1,0.166666666666667
"20601","Tim Duncan",17,2,4,1,0.25
"20602","Tim Duncan",17,3,3,1,0.333333333333333
"20603","Tim Frazier",17,1,2,0,0
"20604","Tim Frazier",17,2,3,0,0
"20605","Tim Frazier",17,3,3,1,0.333333333333333
"20606","Tim Frazier",17,4,2,2,1
"20607","Tim Hardaway Jr.",17,1,1,1,1
"20608","Tim Hardaway Jr.",17,2,1,0,0
"20609","Tim Hardaway Jr.",17,3,1,0,0
"20610","Tim Hardaway Jr.",17,4,2,1,0.5
"20611","Timofey Mozgov",17,1,4,1,0.25
"20612","Timofey Mozgov",17,3,1,0,0
"20613","Timofey Mozgov",17,4,5,3,0.6
"20614","Tobias Harris",17,1,8,3,0.375
"20615","Tobias Harris",17,2,2,2,1
"20616","Tobias Harris",17,3,7,3,0.428571428571429
"20617","Tobias Harris",17,4,3,2,0.666666666666667
"20618","Toney Douglas",17,1,2,0,0
"20619","Toney Douglas",17,2,1,1,1
"20620","Toney Douglas",17,3,2,1,0.5
"20621","Toney Douglas",17,4,1,1,1
"20622","Tony Allen",17,1,2,0,0
"20623","Tony Allen",17,3,3,1,0.333333333333333
"20624","Tony Allen",17,4,2,0,0
"20625","Tony Parker",17,1,12,6,0.5
"20626","Tony Parker",17,2,10,5,0.5
"20627","Tony Parker",17,3,9,4,0.444444444444444
"20628","Tony Parker",17,4,8,5,0.625
"20629","Tony Snell",17,1,1,0,0
"20630","Tony Snell",17,2,1,0,0
"20631","Tony Snell",17,3,1,0,0
"20632","Tony Snell",17,4,1,0,0
"20633","Trevor Ariza",17,1,5,3,0.6
"20634","Trevor Ariza",17,2,1,0,0
"20635","Trevor Ariza",17,3,3,0,0
"20636","Trevor Booker",17,1,2,0,0
"20637","Trevor Booker",17,2,1,0,0
"20638","Trevor Booker",17,3,2,1,0.5
"20639","Trevor Booker",17,4,2,0,0
"20640","Trey Burke",17,1,5,2,0.4
"20641","Trey Burke",17,2,8,1,0.125
"20642","Trey Burke",17,3,3,1,0.333333333333333
"20643","Trey Burke",17,4,6,3,0.5
"20644","Tristan Thompson",17,1,1,0,0
"20645","Troy Daniels",17,4,4,2,0.5
"20646","Ty Lawson",17,1,2,1,0.5
"20647","Ty Lawson",17,2,6,3,0.5
"20648","Ty Lawson",17,3,7,0,0
"20649","Ty Lawson",17,4,1,1,1
"20650","Tyler Ennis",17,1,1,0,0
"20651","Tyler Ennis",17,2,3,2,0.666666666666667
"20652","Tyler Ennis",17,4,1,0,0
"20653","Tyler Johnson",17,1,2,1,0.5
"20654","Tyler Johnson",17,2,2,1,0.5
"20655","Tyler Johnson",17,4,3,1,0.333333333333333
"20656","Tyler Johnson",17,5,1,1,1
"20657","Tyler Zeller",17,1,1,0,0
"20658","Tyler Zeller",17,2,5,3,0.6
"20659","Tyler Zeller",17,3,2,1,0.5
"20660","Tyler Zeller",17,4,9,2,0.222222222222222
"20661","Tyreke Evans",17,1,1,0,0
"20662","Tyreke Evans",17,2,1,1,1
"20663","Tyreke Evans",17,3,2,0,0
"20664","Tyson Chandler",17,1,6,1,0.166666666666667
"20665","Tyson Chandler",17,3,3,0,0
"20666","Udonis Haslem",17,2,2,1,0.5
"20667","Udonis Haslem",17,3,1,0,0
"20668","Udonis Haslem",17,4,1,0,0
"20669","Victor Oladipo",17,1,9,3,0.333333333333333
"20670","Victor Oladipo",17,2,8,4,0.5
"20671","Victor Oladipo",17,3,12,6,0.5
"20672","Victor Oladipo",17,4,10,3,0.3
"20673","Vince Carter",17,1,2,1,0.5
"20674","Vince Carter",17,2,2,1,0.5
"20675","Vince Carter",17,3,2,1,0.5
"20676","Vince Carter",17,4,2,1,0.5
"20677","Wayne Ellington",17,1,5,2,0.4
"20678","Wayne Ellington",17,2,6,4,0.666666666666667
"20679","Wayne Ellington",17,3,11,4,0.363636363636364
"20680","Wayne Ellington",17,4,3,2,0.666666666666667
"20681","Wesley Johnson",17,1,8,3,0.375
"20682","Wesley Johnson",17,2,1,0,0
"20683","Wesley Johnson",17,3,2,1,0.5
"20684","Wesley Johnson",17,4,1,0,0
"20685","Wesley Matthews",17,1,7,4,0.571428571428571
"20686","Wesley Matthews",17,2,6,4,0.666666666666667
"20687","Wesley Matthews",17,3,6,3,0.5
