"","PLAYER_NAME","Type","Shot_Quantity","Made_Quantity","Percentage"
"7505","Paul Pierce","Turnaround Jump Shot",11,5,0.454545454545455
"7506","Phil Pressey","Alley Oop Layup shot",1,0,0
"7507","Phil Pressey","Driving Finger Roll Layup Shot",3,3,1
"7508","Phil Pressey","Driving Jump shot",4,2,0.5
"7509","Phil Pressey","Driving Layup Shot",23,16,0.695652173913043
"7510","Phil Pressey","Fadeaway Jump Shot",1,0,0
"7511","Phil Pressey","Floating Jump shot",1,0,0
"7512","Phil Pressey","Jump Shot",99,27,0.272727272727273
"7513","Phil Pressey","Layup Shot",29,9,0.310344827586207
"7514","Phil Pressey","Putback Layup Shot",1,0,0
"7515","Phil Pressey","Running Bank shot",1,1,1
"7516","Phil Pressey","Running Finger Roll Layup Shot",1,1,1
"7517","Phil Pressey","Running Jump Shot",5,1,0.2
"7518","Phil Pressey","Running Layup Shot",2,2,1
"7519","Phil Pressey","Step Back Jump shot",3,2,0.666666666666667
"7520","Quincy Acy","Alley Oop Dunk Shot",1,1,1
"7521","Quincy Acy","Driving Finger Roll Layup Shot",2,2,1
"7522","Quincy Acy","Driving Layup Shot",11,9,0.818181818181818
"7523","Quincy Acy","Driving Slam Dunk Shot",3,3,1
"7524","Quincy Acy","Dunk Shot",12,11,0.916666666666667
"7525","Quincy Acy","Fadeaway Jump Shot",4,3,0.75
"7526","Quincy Acy","Finger Roll Layup Shot",1,1,1
"7527","Quincy Acy","Hook Bank Shot",2,2,1
"7528","Quincy Acy","Hook Shot",7,2,0.285714285714286
"7529","Quincy Acy","Jump Bank Shot",1,0,0
"7530","Quincy Acy","Jump Hook Shot",2,1,0.5
"7531","Quincy Acy","Jump Shot",205,72,0.351219512195122
"7532","Quincy Acy","Layup Shot",44,22,0.5
"7533","Quincy Acy","Pullup Jump shot",1,1,1
"7534","Quincy Acy","Putback Dunk Shot",2,2,1
"7535","Quincy Acy","Putback Slam Dunk Shot",5,5,1
"7536","Quincy Acy","Reverse Layup Shot",2,0,0
"7537","Quincy Acy","Running Hook Shot",1,0,0
"7538","Quincy Acy","Running Jump Shot",1,0,0
"7539","Quincy Acy","Slam Dunk Shot",12,11,0.916666666666667
"7540","Quincy Acy","Step Back Jump shot",1,1,1
"7541","Quincy Acy","Tip Shot",7,0,0
"7542","Quincy Acy","Turnaround Hook Shot",1,1,1
"7543","Quincy Acy","Turnaround Jump Shot",3,2,0.666666666666667
"7544","Rajon Rondo","Driving Bank Hook Shot",1,1,1
"7545","Rajon Rondo","Driving Bank shot",13,7,0.538461538461538
"7546","Rajon Rondo","Driving Finger Roll Layup Shot",27,21,0.777777777777778
"7547","Rajon Rondo","Driving Hook Shot",1,0,0
"7548","Rajon Rondo","Driving Jump shot",14,4,0.285714285714286
"7549","Rajon Rondo","Driving Layup Shot",76,54,0.710526315789474
"7550","Rajon Rondo","Driving Reverse Layup Shot",7,4,0.571428571428571
"7551","Rajon Rondo","Driving Slam Dunk Shot",1,1,1
"7552","Rajon Rondo","Fadeaway Jump Shot",8,2,0.25
"7553","Rajon Rondo","Finger Roll Layup Shot",1,1,1
"7554","Rajon Rondo","Floating Jump shot",11,6,0.545454545454545
"7555","Rajon Rondo","Hook Shot",2,0,0
"7556","Rajon Rondo","Jump Bank Shot",8,4,0.5
"7557","Rajon Rondo","Jump Hook Shot",2,0,0
"7558","Rajon Rondo","Jump Shot",297,87,0.292929292929293
"7559","Rajon Rondo","Layup Shot",67,28,0.417910447761194
"7560","Rajon Rondo","Pullup Jump shot",27,13,0.481481481481481
"7561","Rajon Rondo","Putback Dunk Shot",1,1,1
"7562","Rajon Rondo","Putback Layup Shot",1,1,1
"7563","Rajon Rondo","Reverse Layup Shot",8,5,0.625
"7564","Rajon Rondo","Running Bank Hook Shot",4,4,1
"7565","Rajon Rondo","Running Bank shot",6,4,0.666666666666667
"7566","Rajon Rondo","Running Finger Roll Layup Shot",1,1,1
"7567","Rajon Rondo","Running Hook Shot",2,1,0.5
"7568","Rajon Rondo","Running Jump Shot",29,8,0.275862068965517
"7569","Rajon Rondo","Running Layup Shot",11,8,0.727272727272727
"7570","Rajon Rondo","Running Slam Dunk Shot",1,1,1
"7571","Rajon Rondo","Slam Dunk Shot",1,1,1
"7572","Rajon Rondo","Step Back Jump shot",6,0,0
"7573","Rajon Rondo","Tip Shot",4,3,0.75
"7574","Rajon Rondo","Turnaround Bank shot",1,1,1
"7575","Rajon Rondo","Turnaround Hook Shot",4,2,0.5
"7576","Rajon Rondo","Turnaround Jump Shot",2,1,0.5
"7577","Ramon Sessions","Driving Bank shot",2,1,0.5
"7578","Ramon Sessions","Driving Finger Roll Layup Shot",2,1,0.5
"7579","Ramon Sessions","Driving Jump shot",1,0,0
"7580","Ramon Sessions","Driving Layup Shot",31,22,0.709677419354839
"7581","Ramon Sessions","Finger Roll Layup Shot",1,1,1
"7582","Ramon Sessions","Floating Jump shot",18,15,0.833333333333333
"7583","Ramon Sessions","Hook Shot",1,0,0
"7584","Ramon Sessions","Jump Bank Shot",7,4,0.571428571428571
"7585","Ramon Sessions","Jump Hook Shot",1,1,1
"7586","Ramon Sessions","Jump Shot",162,32,0.197530864197531
"7587","Ramon Sessions","Layup Shot",61,19,0.311475409836066
"7588","Ramon Sessions","Pullup Bank shot",2,2,1
"7589","Ramon Sessions","Pullup Jump shot",9,5,0.555555555555556
"7590","Ramon Sessions","Putback Layup Shot",1,1,1
"7591","Ramon Sessions","Reverse Layup Shot",2,2,1
"7592","Ramon Sessions","Running Bank shot",5,3,0.6
"7593","Ramon Sessions","Running Dunk Shot",1,1,1
"7594","Ramon Sessions","Running Hook Shot",1,1,1
"7595","Ramon Sessions","Running Jump Shot",13,5,0.384615384615385
"7596","Ramon Sessions","Running Layup Shot",9,7,0.777777777777778
"7597","Ramon Sessions","Running Slam Dunk Shot",1,1,1
"7598","Ramon Sessions","Slam Dunk Shot",1,1,1
"7599","Ramon Sessions","Step Back Jump shot",2,0,0
"7600","Randy Foye","Driving Finger Roll Layup Shot",1,1,1
"7601","Randy Foye","Driving Layup Shot",23,19,0.826086956521739
"7602","Randy Foye","Driving Reverse Layup Shot",1,0,0
"7603","Randy Foye","Dunk Shot",1,1,1
"7604","Randy Foye","Floating Jump shot",3,1,0.333333333333333
"7605","Randy Foye","Jump Shot",317,105,0.331230283911672
"7606","Randy Foye","Layup Shot",14,6,0.428571428571429
"7607","Randy Foye","Pullup Jump shot",12,5,0.416666666666667
"7608","Randy Foye","Reverse Layup Shot",1,1,1
"7609","Randy Foye","Running Bank shot",4,2,0.5
"7610","Randy Foye","Running Hook Shot",1,0,0
"7611","Randy Foye","Running Jump Shot",11,4,0.363636363636364
"7612","Randy Foye","Running Layup Shot",2,0,0
"7613","Randy Foye","Step Back Jump shot",8,2,0.25
"7614","Randy Foye","Turnaround Jump Shot",3,1,0.333333333333333
"7615","Rasual Butler","Alley Oop Dunk Shot",4,4,1
"7616","Rasual Butler","Alley Oop Layup shot",3,2,0.666666666666667
"7617","Rasual Butler","Driving Bank shot",1,1,1
"7618","Rasual Butler","Driving Dunk Shot",2,1,0.5
"7619","Rasual Butler","Driving Finger Roll Layup Shot",2,2,1
"7620","Rasual Butler","Driving Jump shot",1,0,0
"7621","Rasual Butler","Driving Layup Shot",9,8,0.888888888888889
"7622","Rasual Butler","Driving Reverse Layup Shot",1,1,1
"7623","Rasual Butler","Driving Slam Dunk Shot",4,4,1
"7624","Rasual Butler","Dunk Shot",5,5,1
"7625","Rasual Butler","Fadeaway Jump Shot",12,9,0.75
"7626","Rasual Butler","Finger Roll Layup Shot",2,2,1
"7627","Rasual Butler","Floating Jump shot",1,1,1
"7628","Rasual Butler","Hook Shot",1,0,0
"7629","Rasual Butler","Jump Bank Shot",2,0,0
"7630","Rasual Butler","Jump Shot",385,126,0.327272727272727
"7631","Rasual Butler","Layup Shot",26,7,0.269230769230769
"7632","Rasual Butler","Pullup Jump shot",10,8,0.8
"7633","Rasual Butler","Putback Dunk Shot",1,1,1
"7634","Rasual Butler","Putback Layup Shot",1,1,1
"7635","Rasual Butler","Reverse Layup Shot",3,2,0.666666666666667
"7636","Rasual Butler","Running Bank shot",1,1,1
"7637","Rasual Butler","Running Dunk Shot",1,1,1
"7638","Rasual Butler","Running Finger Roll Layup Shot",1,1,1
"7639","Rasual Butler","Running Jump Shot",8,6,0.75
"7640","Rasual Butler","Running Layup Shot",2,1,0.5
"7641","Rasual Butler","Running Slam Dunk Shot",2,2,1
"7642","Rasual Butler","Running Tip Shot",1,1,1
"7643","Rasual Butler","Slam Dunk Shot",3,3,1
"7644","Rasual Butler","Step Back Jump shot",13,10,0.769230769230769
"7645","Rasual Butler","Tip Shot",1,0,0
"7646","Rasual Butler","Turnaround Bank shot",1,1,1
"7647","Rasual Butler","Turnaround Fadeaway shot",3,3,1
"7648","Rasual Butler","Turnaround Jump Shot",4,3,0.75
"7649","Ray McCallum","Alley Oop Dunk Shot",1,0,0
"7650","Ray McCallum","Driving Dunk Shot",1,1,1
"7651","Ray McCallum","Driving Jump shot",2,2,1
"7652","Ray McCallum","Driving Layup Shot",53,43,0.811320754716981
"7653","Ray McCallum","Dunk Shot",9,8,0.888888888888889
"7654","Ray McCallum","Fadeaway Jump Shot",15,8,0.533333333333333
"7655","Ray McCallum","Finger Roll Layup Shot",2,2,1
"7656","Ray McCallum","Jump Bank Shot",1,1,1
"7657","Ray McCallum","Jump Shot",242,64,0.264462809917355
"7658","Ray McCallum","Layup Shot",86,44,0.511627906976744
"7659","Ray McCallum","Pullup Jump shot",22,15,0.681818181818182
"7660","Ray McCallum","Putback Layup Shot",3,3,1
"7661","Ray McCallum","Reverse Layup Shot",1,1,1
"7662","Ray McCallum","Running Bank shot",1,1,1
"7663","Ray McCallum","Running Dunk Shot",1,1,1
"7664","Ray McCallum","Running Hook Shot",2,0,0
"7665","Ray McCallum","Running Jump Shot",8,4,0.5
"7666","Ray McCallum","Slam Dunk Shot",2,1,0.5
"7667","Ray McCallum","Step Back Jump shot",5,3,0.6
"7668","Ray McCallum","Tip Shot",9,3,0.333333333333333
"7669","Ray McCallum","Turnaround Fadeaway shot",1,0,0
"7670","Ray McCallum","Turnaround Jump Shot",3,1,0.333333333333333
"7671","Raymond Felton","Driving Bank shot",1,1,1
"7672","Raymond Felton","Driving Jump shot",5,3,0.6
"7673","Raymond Felton","Driving Layup Shot",14,9,0.642857142857143
"7674","Raymond Felton","Fadeaway Jump Shot",2,1,0.5
"7675","Raymond Felton","Floating Jump shot",1,1,1
"7676","Raymond Felton","Jump Shot",60,16,0.266666666666667
"7677","Raymond Felton","Layup Shot",9,4,0.444444444444444
"7678","Raymond Felton","Pullup Jump shot",8,7,0.875
"7679","Raymond Felton","Running Bank shot",1,1,1
"7680","Raymond Felton","Running Jump Shot",2,0,0
"7681","Raymond Felton","Running Reverse Layup Shot",1,0,0
"7682","Raymond Felton","Step Back Jump shot",2,0,0
"7683","Reggie Bullock","Driving Layup Shot",3,2,0.666666666666667
"7684","Reggie Bullock","Hook Shot",1,0,0
"7685","Reggie Bullock","Jump Shot",57,16,0.280701754385965
"7686","Reggie Bullock","Layup Shot",6,4,0.666666666666667
"7687","Reggie Bullock","Pullup Jump shot",1,0,0
"7688","Reggie Bullock","Reverse Layup Shot",1,1,1
"7689","Reggie Jackson","Alley Oop Dunk Shot",1,1,1
"7690","Reggie Jackson","Driving Bank Hook Shot",1,1,1
"7691","Reggie Jackson","Driving Bank shot",4,2,0.5
"7692","Reggie Jackson","Driving Dunk Shot",8,7,0.875
"7693","Reggie Jackson","Driving Finger Roll Layup Shot",20,13,0.65
"7694","Reggie Jackson","Driving Jump shot",8,3,0.375
"7695","Reggie Jackson","Driving Layup Shot",107,83,0.775700934579439
"7696","Reggie Jackson","Driving Reverse Layup Shot",16,11,0.6875
"7697","Reggie Jackson","Driving Slam Dunk Shot",4,4,1
"7698","Reggie Jackson","Dunk Shot",6,5,0.833333333333333
"7699","Reggie Jackson","Fadeaway Jump Shot",16,7,0.4375
"7700","Reggie Jackson","Finger Roll Layup Shot",5,2,0.4
"7701","Reggie Jackson","Floating Jump shot",73,42,0.575342465753425
"7702","Reggie Jackson","Hook Shot",1,0,0
"7703","Reggie Jackson","Jump Bank Shot",4,3,0.75
"7704","Reggie Jackson","Jump Hook Shot",1,1,1
"7705","Reggie Jackson","Jump Shot",484,133,0.274793388429752
"7706","Reggie Jackson","Layup Shot",78,23,0.294871794871795
"7707","Reggie Jackson","Pullup Bank shot",1,1,1
"7708","Reggie Jackson","Pullup Jump shot",47,32,0.680851063829787
"7709","Reggie Jackson","Putback Dunk Shot",1,1,1
"7710","Reggie Jackson","Putback Layup Shot",2,2,1
"7711","Reggie Jackson","Reverse Layup Shot",12,6,0.5
"7712","Reggie Jackson","Running Bank shot",2,2,1
"7713","Reggie Jackson","Running Dunk Shot",1,1,1
"7714","Reggie Jackson","Running Jump Shot",42,20,0.476190476190476
"7715","Reggie Jackson","Running Layup Shot",7,5,0.714285714285714
"7716","Reggie Jackson","Slam Dunk Shot",3,3,1
"7717","Reggie Jackson","Step Back Jump shot",32,15,0.46875
"7718","Reggie Jackson","Turnaround Fadeaway shot",2,0,0
"7719","Reggie Jackson","Turnaround Hook Shot",1,1,1
"7720","Reggie Jackson","Turnaround Jump Shot",6,2,0.333333333333333
"7721","Richard Jefferson","Alley Oop Dunk Shot",1,1,1
"7722","Richard Jefferson","Alley Oop Layup shot",1,1,1
"7723","Richard Jefferson","Driving Bank shot",2,1,0.5
"7724","Richard Jefferson","Driving Dunk Shot",7,6,0.857142857142857
"7725","Richard Jefferson","Driving Finger Roll Layup Shot",5,4,0.8
"7726","Richard Jefferson","Driving Hook Shot",2,2,1
"7727","Richard Jefferson","Driving Jump shot",15,4,0.266666666666667
"7728","Richard Jefferson","Driving Layup Shot",17,8,0.470588235294118
"7729","Richard Jefferson","Driving Reverse Layup Shot",5,3,0.6
"7730","Richard Jefferson","Driving Slam Dunk Shot",5,4,0.8
"7731","Richard Jefferson","Dunk Shot",4,3,0.75
"7732","Richard Jefferson","Fadeaway Bank shot",1,0,0
"7733","Richard Jefferson","Finger Roll Layup Shot",1,1,1
"7734","Richard Jefferson","Floating Jump shot",4,1,0.25
"7735","Richard Jefferson","Jump Bank Shot",2,1,0.5
"7736","Richard Jefferson","Jump Hook Shot",1,0,0
"7737","Richard Jefferson","Jump Shot",193,73,0.378238341968912
"7738","Richard Jefferson","Layup Shot",19,7,0.368421052631579
"7739","Richard Jefferson","Pullup Bank shot",1,1,1
"7740","Richard Jefferson","Pullup Jump shot",5,3,0.6
"7741","Richard Jefferson","Putback Layup Shot",1,1,1
"7742","Richard Jefferson","Reverse Dunk Shot",3,1,0.333333333333333
"7743","Richard Jefferson","Reverse Layup Shot",4,4,1
"7744","Richard Jefferson","Running Bank shot",1,0,0
"7745","Richard Jefferson","Running Dunk Shot",1,1,1
"7746","Richard Jefferson","Running Hook Shot",3,2,0.666666666666667
"7747","Richard Jefferson","Running Jump Shot",6,2,0.333333333333333
"7748","Richard Jefferson","Running Reverse Layup Shot",1,1,1
"7749","Richard Jefferson","Running Slam Dunk Shot",2,2,1
"7750","Richard Jefferson","Slam Dunk Shot",3,3,1
"7751","Richard Jefferson","Step Back Jump shot",4,2,0.5
"7752","Richard Jefferson","Turnaround Bank shot",1,1,1
"7753","Richard Jefferson","Turnaround Jump Shot",3,0,0
"7754","Ricky Rubio","Driving Finger Roll Layup Shot",1,1,1
"7755","Ricky Rubio","Driving Jump shot",1,0,0
"7756","Ricky Rubio","Driving Layup Shot",20,6,0.3
"7757","Ricky Rubio","Driving Reverse Layup Shot",4,0,0
"7758","Ricky Rubio","Fadeaway Bank shot",1,0,0
"7759","Ricky Rubio","Fadeaway Jump Shot",1,1,1
"7760","Ricky Rubio","Floating Jump shot",2,1,0.5
"7761","Ricky Rubio","Jump Bank Shot",2,1,0.5
"7762","Ricky Rubio","Jump Shot",149,48,0.322147651006711
"7763","Ricky Rubio","Layup Shot",10,4,0.4
"7764","Ricky Rubio","Pullup Jump shot",20,11,0.55
"7765","Ricky Rubio","Reverse Layup Shot",2,1,0.5
"7766","Ricky Rubio","Running Bank shot",1,1,1
"7767","Ricky Rubio","Running Jump Shot",3,2,0.666666666666667
"7768","Ricky Rubio","Running Layup Shot",2,1,0.5
"7769","Robert Covington","Alley Oop Dunk Shot",2,2,1
"7770","Robert Covington","Driving Bank shot",2,2,1
"7771","Robert Covington","Driving Dunk Shot",2,2,1
"7772","Robert Covington","Driving Finger Roll Layup Shot",5,5,1
"7773","Robert Covington","Driving Hook Shot",1,0,0
"7774","Robert Covington","Driving Jump shot",3,2,0.666666666666667
"7775","Robert Covington","Driving Layup Shot",30,25,0.833333333333333
"7776","Robert Covington","Driving Reverse Layup Shot",2,1,0.5
"7777","Robert Covington","Dunk Shot",3,2,0.666666666666667
"7778","Robert Covington","Fadeaway Jump Shot",1,1,1
"7779","Robert Covington","Floating Jump shot",10,8,0.8
"7780","Robert Covington","Jump Bank Shot",4,2,0.5
"7781","Robert Covington","Jump Hook Shot",1,1,1
"7782","Robert Covington","Jump Shot",545,172,0.315596330275229
"7783","Robert Covington","Layup Shot",86,34,0.395348837209302
"7784","Robert Covington","Pullup Jump shot",13,10,0.769230769230769
"7785","Robert Covington","Putback Layup Shot",4,3,0.75
"7786","Robert Covington","Reverse Layup Shot",8,7,0.875
"7787","Robert Covington","Reverse Slam Dunk Shot",1,1,1
"7788","Robert Covington","Running Bank shot",5,3,0.6
"7789","Robert Covington","Running Finger Roll Layup Shot",1,1,1
"7790","Robert Covington","Running Jump Shot",11,5,0.454545454545455
"7791","Robert Covington","Running Layup Shot",5,4,0.8
"7792","Robert Covington","Running Reverse Layup Shot",1,1,1
"7793","Robert Covington","Slam Dunk Shot",1,1,1
"7794","Robert Covington","Step Back Jump shot",2,1,0.5
"7795","Robert Covington","Tip Shot",3,2,0.666666666666667
"7796","Robert Covington","Turnaround Jump Shot",4,1,0.25
"7797","Robert Sacre","Driving Hook Shot",1,0,0
"7798","Robert Sacre","Driving Layup Shot",2,2,1
"7799","Robert Sacre","Dunk Shot",5,4,0.8
"7800","Robert Sacre","Fadeaway Jump Shot",3,1,0.333333333333333
"7801","Robert Sacre","Floating Jump shot",3,1,0.333333333333333
"7802","Robert Sacre","Hook Shot",41,15,0.365853658536585
"7803","Robert Sacre","Jump Bank Shot",1,1,1
"7804","Robert Sacre","Jump Hook Shot",18,10,0.555555555555556
"7805","Robert Sacre","Jump Shot",160,51,0.31875
"7806","Robert Sacre","Layup Shot",24,11,0.458333333333333
"7807","Robert Sacre","Pullup Jump shot",2,2,1
"7808","Robert Sacre","Reverse Layup Shot",1,1,1
"7809","Robert Sacre","Running Hook Shot",3,0,0
"7810","Robert Sacre","Slam Dunk Shot",4,3,0.75
"7811","Robert Sacre","Tip Shot",6,4,0.666666666666667
"7812","Robert Sacre","Turnaround Fadeaway shot",4,3,0.75
"7813","Robert Sacre","Turnaround Hook Shot",6,3,0.5
"7814","Robert Sacre","Turnaround Jump Shot",22,14,0.636363636363636
"7815","Robin Lopez","Alley Oop Dunk Shot",2,2,1
"7816","Robin Lopez","Alley Oop Layup shot",4,3,0.75
"7817","Robin Lopez","Driving Dunk Shot",5,3,0.6
"7818","Robin Lopez","Driving Finger Roll Layup Shot",2,1,0.5
"7819","Robin Lopez","Driving Hook Shot",3,3,1
"7820","Robin Lopez","Driving Layup Shot",3,2,0.666666666666667
"7821","Robin Lopez","Driving Slam Dunk Shot",6,6,1
"7822","Robin Lopez","Dunk Shot",16,15,0.9375
"7823","Robin Lopez","Fadeaway Jump Shot",1,0,0
"7824","Robin Lopez","Finger Roll Layup Shot",1,1,1
"7825","Robin Lopez","Floating Jump shot",2,2,1
"7826","Robin Lopez","Hook Shot",72,32,0.444444444444444
"7827","Robin Lopez","Jump Bank Shot",2,2,1
"7828","Robin Lopez","Jump Hook Shot",6,4,0.666666666666667
"7829","Robin Lopez","Jump Shot",94,31,0.329787234042553
"7830","Robin Lopez","Layup Shot",105,64,0.60952380952381
"7831","Robin Lopez","Putback Dunk Shot",2,2,1
"7832","Robin Lopez","Putback Layup Shot",9,6,0.666666666666667
"7833","Robin Lopez","Putback Slam Dunk Shot",1,1,1
"7834","Robin Lopez","Running Hook Shot",4,2,0.5
"7835","Robin Lopez","Running Jump Shot",3,2,0.666666666666667
"7836","Robin Lopez","Running Layup Shot",2,2,1
"7837","Robin Lopez","Slam Dunk Shot",9,9,1
"7838","Robin Lopez","Tip Shot",71,31,0.436619718309859
"7839","Robin Lopez","Turnaround Hook Shot",12,8,0.666666666666667
"7840","Rodney Hood","Driving Dunk Shot",2,2,1
"7841","Rodney Hood","Driving Finger Roll Layup Shot",1,1,1
"7842","Rodney Hood","Driving Jump shot",4,1,0.25
"7843","Rodney Hood","Driving Layup Shot",21,18,0.857142857142857
"7844","Rodney Hood","Driving Reverse Layup Shot",2,1,0.5
"7845","Rodney Hood","Dunk Shot",4,4,1
"7846","Rodney Hood","Fadeaway Jump Shot",4,2,0.5
"7847","Rodney Hood","Floating Jump shot",1,1,1
"7848","Rodney Hood","Jump Bank Shot",5,2,0.4
"7849","Rodney Hood","Jump Hook Shot",1,1,1
"7850","Rodney Hood","Jump Shot",254,84,0.330708661417323
"7851","Rodney Hood","Layup Shot",17,6,0.352941176470588
"7852","Rodney Hood","Pullup Jump shot",19,12,0.631578947368421
"7853","Rodney Hood","Reverse Layup Shot",1,0,0
"7854","Rodney Hood","Running Bank shot",6,3,0.5
"7855","Rodney Hood","Running Jump Shot",24,11,0.458333333333333
"7856","Rodney Hood","Running Layup Shot",1,1,1
"7857","Rodney Hood","Step Back Jump shot",1,1,1
"7858","Rodney Hood","Tip Shot",2,0,0
"7859","Rodney Hood","Turnaround Jump Shot",4,4,1
"7860","Rodney Stuckey","Alley Oop Layup shot",1,0,0
"7861","Rodney Stuckey","Driving Bank shot",1,0,0
"7862","Rodney Stuckey","Driving Finger Roll Layup Shot",6,5,0.833333333333333
"7863","Rodney Stuckey","Driving Jump shot",10,5,0.5
"7864","Rodney Stuckey","Driving Layup Shot",74,60,0.810810810810811
"7865","Rodney Stuckey","Driving Reverse Layup Shot",3,2,0.666666666666667
"7866","Rodney Stuckey","Dunk Shot",1,0,0
"7867","Rodney Stuckey","Fadeaway Bank shot",1,1,1
"7868","Rodney Stuckey","Fadeaway Jump Shot",8,5,0.625
"7869","Rodney Stuckey","Finger Roll Layup Shot",2,1,0.5
"7870","Rodney Stuckey","Floating Jump shot",3,2,0.666666666666667
"7871","Rodney Stuckey","Hook Shot",1,1,1
"7872","Rodney Stuckey","Jump Bank Shot",8,6,0.75
"7873","Rodney Stuckey","Jump Shot",415,132,0.318072289156626
"7874","Rodney Stuckey","Layup Shot",110,44,0.4
"7875","Rodney Stuckey","Pullup Jump shot",49,35,0.714285714285714
"7876","Rodney Stuckey","Putback Layup Shot",5,3,0.6
"7877","Rodney Stuckey","Reverse Layup Shot",2,2,1
"7878","Rodney Stuckey","Running Bank shot",8,7,0.875
"7879","Rodney Stuckey","Running Jump Shot",5,3,0.6
"7880","Rodney Stuckey","Running Layup Shot",4,0,0
"7881","Rodney Stuckey","Step Back Jump shot",23,11,0.478260869565217
"7882","Rodney Stuckey","Tip Shot",2,0,0
"7883","Rodney Stuckey","Turnaround Bank shot",1,1,1
"7884","Rodney Stuckey","Turnaround Fadeaway shot",3,1,0.333333333333333
"7885","Rodney Stuckey","Turnaround Jump Shot",8,5,0.625
"7886","Ronnie Price","Alley Oop Layup shot",1,0,0
"7887","Ronnie Price","Driving Bank shot",1,0,0
"7888","Ronnie Price","Driving Dunk Shot",3,3,1
"7889","Ronnie Price","Driving Jump shot",1,0,0
"7890","Ronnie Price","Driving Layup Shot",12,9,0.75
"7891","Ronnie Price","Driving Reverse Layup Shot",3,3,1
"7892","Ronnie Price","Driving Slam Dunk Shot",2,2,1
"7893","Ronnie Price","Fadeaway Jump Shot",1,1,1
"7894","Ronnie Price","Finger Roll Layup Shot",3,3,1
"7895","Ronnie Price","Floating Jump shot",1,0,0
"7896","Ronnie Price","Jump Bank Shot",3,0,0
"7897","Ronnie Price","Jump Shot",153,38,0.248366013071895
"7898","Ronnie Price","Layup Shot",19,5,0.263157894736842
"7899","Ronnie Price","Pullup Jump shot",6,4,0.666666666666667
"7900","Ronnie Price","Running Jump Shot",5,2,0.4
"7901","Ronnie Price","Running Layup Shot",1,1,1
"7902","Ronnie Price","Slam Dunk Shot",1,1,1
"7903","Ronnie Price","Step Back Jump shot",3,2,0.666666666666667
"7904","Ronnie Price","Turnaround Bank shot",2,2,1
"7905","Ronnie Price","Turnaround Jump Shot",2,1,0.5
"7906","Roy Hibbert","Driving Hook Shot",2,0,0
"7907","Roy Hibbert","Driving Layup Shot",3,2,0.666666666666667
"7908","Roy Hibbert","Dunk Shot",25,20,0.8
"7909","Roy Hibbert","Fadeaway Jump Shot",3,1,0.333333333333333
"7910","Roy Hibbert","Floating Jump shot",1,0,0
"7911","Roy Hibbert","Hook Shot",118,69,0.584745762711864
"7912","Roy Hibbert","Jump Bank Hook Shot",1,1,1
"7913","Roy Hibbert","Jump Bank Shot",3,2,0.666666666666667
"7914","Roy Hibbert","Jump Hook Shot",38,27,0.710526315789474
"7915","Roy Hibbert","Jump Shot",325,96,0.295384615384615
"7916","Roy Hibbert","Layup Shot",69,28,0.405797101449275
"7917","Roy Hibbert","Pullup Jump shot",1,0,0
"7918","Roy Hibbert","Putback Dunk Shot",5,4,0.8
"7919","Roy Hibbert","Putback Layup Shot",4,4,1
"7920","Roy Hibbert","Reverse Layup Shot",5,3,0.6
"7921","Roy Hibbert","Running Hook Shot",22,14,0.636363636363636
"7922","Roy Hibbert","Slam Dunk Shot",5,5,1
"7923","Roy Hibbert","Tip Shot",34,15,0.441176470588235
"7924","Roy Hibbert","Turnaround Bank shot",1,1,1
"7925","Roy Hibbert","Turnaround Fadeaway shot",1,0,0
"7926","Roy Hibbert","Turnaround Hook Shot",29,18,0.620689655172414
"7927","Roy Hibbert","Turnaround Jump Shot",15,7,0.466666666666667
"7928","Rudy Gay","Alley Oop Dunk Shot",6,6,1
"7929","Rudy Gay","Alley Oop Layup shot",1,1,1
"7930","Rudy Gay","Driving Bank shot",3,2,0.666666666666667
"7931","Rudy Gay","Driving Dunk Shot",10,7,0.7
"7932","Rudy Gay","Driving Finger Roll Layup Shot",5,2,0.4
"7933","Rudy Gay","Driving Jump shot",11,5,0.454545454545455
"7934","Rudy Gay","Driving Layup Shot",45,34,0.755555555555556
"7935","Rudy Gay","Driving Reverse Layup Shot",2,2,1
"7936","Rudy Gay","Driving Slam Dunk Shot",10,10,1
"7937","Rudy Gay","Dunk Shot",17,14,0.823529411764706
"7938","Rudy Gay","Fadeaway Jump Shot",20,13,0.65
"7939","Rudy Gay","Finger Roll Layup Shot",5,3,0.6
"7940","Rudy Gay","Floating Jump shot",5,5,1
"7941","Rudy Gay","Hook Bank Shot",1,1,1
"7942","Rudy Gay","Hook Shot",8,5,0.625
"7943","Rudy Gay","Jump Bank Shot",14,11,0.785714285714286
"7944","Rudy Gay","Jump Hook Shot",12,7,0.583333333333333
"7945","Rudy Gay","Jump Shot",667,226,0.338830584707646
"7946","Rudy Gay","Layup Shot",89,36,0.404494382022472
"7947","Rudy Gay","Pullup Bank shot",3,2,0.666666666666667
"7948","Rudy Gay","Pullup Jump shot",41,27,0.658536585365854
"7949","Rudy Gay","Putback Dunk Shot",3,3,1
"7950","Rudy Gay","Putback Layup Shot",3,3,1
"7951","Rudy Gay","Reverse Dunk Shot",4,3,0.75
"7952","Rudy Gay","Reverse Layup Shot",7,6,0.857142857142857
"7953","Rudy Gay","Reverse Slam Dunk Shot",1,1,1
